timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected,fall_predicted,fall_confidence,accel_magnitude,gyro_magnitude
1759749333.824,2025-10-06 12:15:33.824,0.0256,-0.0168,0.8894,2.7405,1.2901,0.084,45.75,200.5,,True,False,1.0,0.89,3.03
1759749333.981,2025-10-06 12:15:33.980,0.0696,-0.0217,0.8811,2.0382,-1.9008,-13.7939,45.61,241.0,,True,False,0.99,0.884,14.073
1759749334.136,2025-10-06 12:15:34.136,-0.1394,-0.0317,0.8596,3.1679,13.0305,-3.7863,45.38,250.0,,True,False,1.0,0.871,13.934
1759749334.328,2025-10-06 12:15:34.327,0.1868,-0.0352,0.875,2.5496,1.2061,-9.0916,45.52,232.0,,True,False,1.0,0.895,9.519
1759749334.542,2025-10-06 12:15:34.541,0.3254,0.0847,0.8455,0.5725,-0.1756,-28.2901,45.89,190.0,,True,False,1.0,0.91,28.296
1759749334.698,2025-10-06 12:15:34.697,0.0508,-0.0046,0.8755,2.7863,10.5878,-2.4198,45.89,187.0,,True,False,0.98,0.877,11.213
1759749334.855,2025-10-06 12:15:34.854,0.2546,0.2158,0.8201,3.6183,6.6947,15.1069,45.42,229.0,,True,False,1.0,0.885,16.915
1759749335.012,2025-10-06 12:15:35.012,0.0469,-0.0042,0.8733,2.1527,-1.1908,-2.6031,45.61,161.5,,True,False,0.97,0.875,3.582
1759749335.167,2025-10-06 12:15:35.167,0.0703,-0.0095,0.8884,2.9084,3.9695,-7.0076,45.85,75.0,,True,False,1.0,0.891,8.563
1759749335.326,2025-10-06 12:15:35.326,0.0054,0.0876,0.8948,2.5725,10.4275,-5.7328,45.75,75.0,,True,False,0.99,0.899,12.174
1759749335.481,2025-10-06 12:15:35.480,-0.0945,0.0347,0.8643,5.145,-2.1908,-8.5954,45.89,75.0,,True,False,1.0,0.87,10.254
1759749335.641,2025-10-06 12:15:35.641,-0.0605,0.0601,0.8818,60.0611,-14.5038,11.916,45.75,75.0,,True,False,1.0,0.886,62.926
1759749335.778,2025-10-06 12:15:35.778,-0.0122,0.2156,0.8721,27.6718,-9.4122,4.4046,45.52,66.0,,True,False,1.0,0.898,29.559
1759749335.934,2025-10-06 12:15:35.933,0.0581,0.2468,0.8408,3.6565,-9.0458,-3.8626,45.85,116.0,,True,False,0.99,0.878,10.494
1759749336.095,2025-10-06 12:15:36.094,-0.032,0.2607,0.8557,1.3817,13.8168,2.6336,45.85,125.0,,True,False,1.0,0.895,14.133
1759749336.288,2025-10-06 12:15:36.288,0.2537,0.3113,0.812,2.3359,-6.2748,-3.2061,45.75,130.5,,True,False,0.92,0.906,7.424
1759749336.442,2025-10-06 12:15:36.442,-0.0681,0.2576,0.8652,2.6489,15.6336,15.4427,45.85,133.25,,True,False,1.0,0.905,22.134
1759749336.614,2025-10-06 12:15:36.614,0.3577,0.2729,0.783,-3.5878,-14.2672,5.0611,45.52,136.0,,True,False,0.96,0.903,15.558
1759749336.768,2025-10-06 12:15:36.767,-0.0361,0.271,0.8647,1.084,10.2672,-4.7557,45.57,158.5,,True,False,0.98,0.907,11.367
1759749336.946,2025-10-06 12:15:36.946,0.0825,0.2305,0.8652,2.4504,-2.5038,-14.8397,45.85,166.0,,True,False,1.0,0.899,15.248
1759749337.142,2025-10-06 12:15:37.141,-0.1287,0.2852,0.8584,6.3588,-12.0382,0.4122,46.04,166.0,,True,False,1.0,0.914,13.621
1759749337.296,2025-10-06 12:15:37.295,0.3301,0.2686,0.8342,4.0305,17.3435,27.7634,45.75,166.0,,True,False,0.99,0.936,32.983
1759749337.49,2025-10-06 12:15:37.489,0.1013,0.2676,0.8357,3.2901,-11.1145,-1.7863,45.89,166.0,,True,False,0.97,0.883,11.728
1759749337.644,2025-10-06 12:15:37.644,0.0376,0.2495,0.865,0.4656,-12.5725,-18.145,45.57,166.0,,True,False,1.0,0.901,22.08
1759749337.837,2025-10-06 12:15:37.836,0.0105,0.2627,0.8679,-1.8931,-4.8092,-10.626,45.38,158.0,,True,False,0.95,0.907,11.816
1759749337.984,2025-10-06 12:15:37.983,0.0481,0.2515,0.8552,1.9466,3.6183,-6.7481,45.85,162.0,,True,False,1.0,0.893,7.901
1759749338.139,2025-10-06 12:15:38.139,0.0073,0.2539,0.8506,2.3511,16.0687,1.4504,45.52,150.0,,True,False,1.0,0.888,16.304
1759749338.299,2025-10-06 12:15:38.298,-0.0078,0.272,0.8384,5.4962,24.8015,-7.2061,45.75,137.5,,True,False,1.0,0.881,26.406
1759749338.456,2025-10-06 12:15:38.456,-0.1025,0.2932,0.8679,0.7557,9.2824,-14.0534,45.61,125.0,,True,False,0.99,0.922,16.859
1759749338.652,2025-10-06 12:15:38.652,-0.1824,0.2571,0.8147,1.313,13.5038,-4.2824,45.85,115.0,,True,False,0.96,0.874,14.227
1759749338.815,2025-10-06 12:15:38.814,-0.2009,0.2334,0.8215,8.6107,25.771,7.0458,45.71,115.0,,True,False,1.0,0.877,28.07
1759749338.972,2025-10-06 12:15:38.972,-0.189,0.2249,0.7639,-2.4351,6.6641,7.3053,45.61,94.75,,True,False,0.98,0.818,10.184
1759749339.157,2025-10-06 12:15:39.157,-0.2417,0.2539,0.7979,14.4427,8.7328,13.084,45.57,67.0,,True,False,0.99,0.872,21.355
1759749339.33,2025-10-06 12:15:39.330,-0.3162,0.3125,0.7983,0.2595,19.8015,-5.8015,45.52,34.75,,True,False,0.95,0.914,20.636
1759749339.521,2025-10-06 12:15:39.520,-0.2729,0.3259,0.7896,9.4275,-8.6489,1.855,45.57,35.25,,True,False,0.96,0.897,12.928
1759749339.691,2025-10-06 12:15:39.690,-0.2434,0.3743,0.7773,0.855,-12.7252,-0.3664,45.75,65.25,,True,False,0.95,0.896,12.759
1759749339.847,2025-10-06 12:15:39.847,-0.2034,0.3689,0.7795,5.6336,-5.0076,-4.6565,45.52,71.0,,True,False,1.0,0.886,8.86
1759749340.001,2025-10-06 12:15:40.001,-0.2034,0.3936,0.8354,-0.5573,-17.0534,-2.2824,45.71,111.25,,True,False,1.0,0.946,17.214
1759749340.163,2025-10-06 12:15:40.163,-0.2065,0.3552,0.6729,25.8015,60.8626,-25.3817,45.61,115.0,,True,False,0.97,0.788,70.811
1759749340.333,2025-10-06 12:15:40.333,-0.5852,0.5701,0.7261,43.5802,69.9542,-13.7252,45.75,115.0,,True,True,0.61,1.093,83.554
1759749340.537,2025-10-06 12:15:40.537,-0.4861,0.4441,0.6362,5.855,-7.4504,2.2366,45.85,104.0,,True,False,0.84,0.916,9.736
1759749340.69,2025-10-06 12:15:40.690,-0.4788,0.4597,0.647,-6.5649,-38.6107,10.5115,45.71,93.5,,True,False,0.95,0.927,40.551
1759749340.844,2025-10-06 12:15:40.843,-0.3535,0.4487,0.6887,-11.9466,-90.6107,21.4275,45.75,99.0,,True,False,0.98,0.895,93.873
1759749340.999,2025-10-06 12:15:40.999,-0.0183,0.4495,0.7822,-2.4656,-81.4809,14.0611,45.75,100.0,,True,False,0.89,0.902,82.722
1759749341.162,2025-10-06 12:15:41.161,0.1648,0.3435,0.7595,-42.3588,-82.6183,18.6336,45.71,101.75,,True,False,0.96,0.85,94.696
1759749341.33,2025-10-06 12:15:41.330,0.3047,0.2803,0.7812,-4.3817,-27.7939,0.1298,45.61,107.0,,True,False,0.97,0.884,28.137
1759749341.52,2025-10-06 12:15:41.519,0.3616,0.248,0.7808,-3.9237,-13.8092,0.4198,45.57,107.0,,True,False,0.93,0.895,14.362
1759749341.679,2025-10-06 12:15:41.678,0.3833,0.2493,0.8062,-2.0305,-7.0,-3.2214,45.71,107.0,,True,False,0.96,0.927,7.969
1759749341.821,2025-10-06 12:15:41.821,0.385,0.2588,0.6948,2.7099,21.3893,2.4198,45.75,107.0,,True,False,0.98,0.835,21.696
1759749341.978,2025-10-06 12:15:41.977,0.2883,0.2883,0.8083,37.4962,116.7863,-17.8855,46.04,115.0,,True,False,0.97,0.905,123.955
1759749342.136,2025-10-06 12:15:42.135,0.0325,0.3396,0.8491,-6.4733,54.4656,-8.855,45.57,101.75,,True,False,0.97,0.915,55.559
1759749342.293,2025-10-06 12:15:42.292,-0.1006,0.322,0.8252,-0.3435,2.9618,-2.8397,45.71,62.0,,True,False,0.97,0.891,4.118
1759749342.491,2025-10-06 12:15:42.491,-0.0261,0.3516,0.8281,-3.8168,-118.2214,23.5878,45.75,51.5,,True,False,0.98,0.9,120.612
1759749342.648,2025-10-06 12:15:42.648,0.2087,0.2542,0.8726,-18.3053,-44.5878,5.1756,45.75,41.0,,True,False,0.96,0.933,48.476
1759749342.806,2025-10-06 12:15:42.806,0.2861,0.2136,0.8223,3.3588,8.8015,-2.771,45.61,41.0,,True,False,0.96,0.896,9.82
1759749342.965,2025-10-06 12:15:42.964,0.2913,0.1768,0.821,-3.3664,-5.2519,-1.7328,45.61,47.0,,True,False,1.0,0.889,6.474
1759749343.121,2025-10-06 12:15:43.120,0.2974,0.1724,0.7659,5.9313,0.2977,-3.9237,45.61,63.25,,True,False,0.98,0.84,7.118
1759749343.276,2025-10-06 12:15:43.275,0.1807,0.2366,0.7874,16.0458,51.9313,-4.6718,45.71,111.0,,True,False,1.0,0.842,54.554
1759749343.476,2025-10-06 12:15:43.475,0.0906,0.2598,0.8169,3.6718,23.1374,-3.6641,45.75,134.25,,True,False,0.99,0.862,23.712
1759749343.636,2025-10-06 12:15:43.635,0.0559,0.2834,0.8376,0.7176,19.8168,-1.6336,45.61,150.0,,True,False,0.99,0.886,19.897
1759749343.801,2025-10-06 12:15:43.800,-0.0171,0.2832,0.8479,3.1756,6.0534,-1.0611,45.42,162.0,,True,False,0.99,0.894,6.918
1759749343.979,2025-10-06 12:15:43.978,-0.095,0.2937,0.8318,3.1603,37.7634,-9.3893,45.52,162.0,,True,False,1.0,0.887,39.041
1759749344.137,2025-10-06 12:15:44.136,-0.123,0.3035,0.8347,1.4962,55.1756,-11.9466,45.75,150.0,,True,False,1.0,0.897,56.474
1759749344.29,2025-10-06 12:15:44.290,-0.2449,0.2861,0.814,0.3359,-31.0992,4.3893,45.61,150.0,,True,False,0.96,0.897,31.409
1759749344.496,2025-10-06 12:15:44.495,-0.1465,0.2827,0.833,-1.0763,-39.9466,2.855,45.85,159.25,,True,False,1.0,0.892,40.063
1759749344.691,2025-10-06 12:15:44.690,0.032,0.2749,0.8767,-6.2443,-66.9542,6.7099,45.42,187.0,,True,False,0.98,0.919,67.579
1759749344.851,2025-10-06 12:15:44.850,0.1953,0.249,0.8191,-10.5496,-31.6641,0.4809,45.57,187.0,,True,False,0.94,0.878,33.379
1759749345.048,2025-10-06 12:15:45.048,0.2004,0.2036,0.8472,4.5115,13.6412,-4.3511,45.75,158.0,,True,False,1.0,0.894,15.012
1759749345.204,2025-10-06 12:15:45.204,0.1672,0.2104,0.8291,0.3893,10.0305,-4.1298,45.71,128.5,,True,False,0.99,0.872,10.854
1759749345.359,2025-10-06 12:15:45.359,0.0747,0.2131,0.8516,23.6412,36.8855,-9.9313,45.61,100.75,,True,False,1.0,0.881,44.923
1759749345.514,2025-10-06 12:15:45.513,-0.0125,0.2681,0.8682,3.5038,47.1374,-8.8473,45.52,108.0,,True,False,0.99,0.909,48.088
1759749345.677,2025-10-06 12:15:45.677,-0.2627,0.26,0.8145,3.6565,48.6947,-4.916,45.75,166.0,,True,False,0.99,0.894,49.079
1759749345.83,2025-10-06 12:15:45.829,-0.2737,0.2544,0.8098,1.8397,17.0687,-4.5038,45.75,162.0,,True,False,0.92,0.892,17.748
1759749345.992,2025-10-06 12:15:45.992,-0.2493,0.2256,0.8354,3.3053,-7.6565,-3.916,45.71,143.5,,True,False,1.0,0.901,9.213
1759749346.138,2025-10-06 12:15:46.137,-0.2051,0.2729,0.8188,-0.771,-33.0,-0.6947,45.38,136.0,,True,False,1.0,0.887,33.016
1759749346.308,2025-10-06 12:15:46.307,-0.1265,0.2371,0.8374,2.6947,-22.5954,0.1298,45.61,148.25,,True,False,0.99,0.879,22.756
1759749346.49,2025-10-06 12:15:46.490,-0.0291,0.2341,0.8579,-0.5802,-24.6412,-0.4122,45.61,162.0,,True,False,1.0,0.89,24.651
1759749346.649,2025-10-06 12:15:46.648,0.1108,0.2102,0.8518,-9.2519,-19.3588,-1.3282,45.85,171.25,,True,False,1.0,0.884,21.497
1759749346.805,2025-10-06 12:15:46.804,0.0999,0.1907,0.8215,2.1145,-1.2443,0.7405,45.75,162.0,,True,False,0.96,0.849,2.563
1759749346.96,2025-10-06 12:15:46.959,0.0959,0.1833,0.8577,9.7481,12.4656,-3.3206,45.85,158.0,,True,False,1.0,0.882,16.169
1759749347.124,2025-10-06 12:15:47.123,0.0625,0.2188,0.8552,1.2061,3.3588,-1.687,45.61,146.5,,True,False,0.92,0.885,3.947
1759749347.278,2025-10-06 12:15:47.277,0.0566,0.217,0.8547,2.6031,3.7481,-2.9389,45.75,122.75,,True,False,1.0,0.884,5.428
1759749347.441,2025-10-06 12:15:47.440,0.0481,0.2107,0.8513,1.7863,-1.9771,-2.542,45.61,136.0,,True,False,1.0,0.878,3.683
1759749347.597,2025-10-06 12:15:47.596,0.0535,0.2078,0.8655,2.542,-0.771,-3.7099,45.75,143.0,,True,False,1.0,0.892,4.563
1759749347.758,2025-10-06 12:15:47.757,0.0537,0.2083,0.8521,1.6794,-1.3435,-2.7099,45.71,143.0,,True,False,1.0,0.879,3.46
1759749347.897,2025-10-06 12:15:47.896,0.0554,0.2097,0.8613,2.6412,0.3053,-3.3435,45.75,136.0,,True,False,1.0,0.888,4.272
1759749348.086,2025-10-06 12:15:48.086,0.0532,0.2061,0.8628,2.2748,-0.1603,-3.0305,45.75,150.0,,True,False,1.0,0.889,3.793
1759749348.24,2025-10-06 12:15:48.239,0.0505,0.2104,0.8499,2.2901,-0.4275,-2.8092,45.52,125.0,,True,False,1.0,0.877,3.65
1759749348.398,2025-10-06 12:15:48.397,0.0432,0.2034,0.8574,1.8779,-0.1985,-1.8321,45.61,112.5,,True,False,1.0,0.882,2.631
1759749348.555,2025-10-06 12:15:48.555,0.0549,0.2058,0.8499,3.1221,1.5496,-3.0382,45.75,111.25,,True,False,1.0,0.876,4.624
1759749348.717,2025-10-06 12:15:48.717,0.0173,0.2078,0.8528,5.2366,16.8321,3.7099,45.89,109.25,,True,False,1.0,0.878,18.014
1759749348.855,2025-10-06 12:15:48.854,-0.0017,0.2129,0.8552,2.6489,9.0992,-3.458,45.85,107.0,,True,False,1.0,0.881,10.088
1759749349.034,2025-10-06 12:15:49.033,-0.0044,0.2175,0.8547,3.2672,2.3817,-3.1908,45.61,109.5,,True,False,1.0,0.882,5.151
1759749349.203,2025-10-06 12:15:49.203,-0.0051,0.2144,0.854,2.458,-1.374,-2.626,45.75,150.0,,True,False,1.0,0.881,3.85
1759749349.356,2025-10-06 12:15:49.356,-0.0051,0.2136,0.8486,2.0763,-2.8321,-2.313,45.61,166.0,,True,False,1.0,0.875,4.205
1759749349.525,2025-10-06 12:15:49.524,0.0049,0.219,0.8621,2.3511,-1.4656,-2.7634,45.38,162.0,,True,False,1.0,0.889,3.913
1759749349.722,2025-10-06 12:15:49.721,0.0066,0.2134,0.8674,2.5802,-0.1832,-2.8626,45.89,187.0,,True,False,1.0,0.893,3.858
1759749349.876,2025-10-06 12:15:49.875,0.0049,0.2156,0.8567,2.0916,-2.7786,-2.6183,45.61,193.75,,True,False,1.0,0.883,4.353
1759749350.034,2025-10-06 12:15:50.034,0.0059,0.2114,0.8594,2.7863,-1.2519,-2.7481,45.57,190.0,,True,False,1.0,0.885,4.109
1759749350.203,2025-10-06 12:15:50.203,0.0183,0.2139,0.8579,2.0,-1.3435,-2.2443,45.52,150.0,,True,False,1.0,0.884,3.293
1759749350.363,2025-10-06 12:15:50.363,0.0117,0.2148,0.855,2.0534,-0.7252,-2.2748,45.85,166.0,,True,False,0.97,0.882,3.149
1759749350.549,2025-10-06 12:15:50.549,0.0195,0.2114,0.8625,3.0,0.9237,-3.0,45.38,171.25,,True,False,1.0,0.888,4.342
1759749350.687,2025-10-06 12:15:50.687,0.0173,0.2136,0.8618,2.4046,-0.7863,-1.9466,45.85,166.0,,True,False,1.0,0.888,3.192
1759749350.855,2025-10-06 12:15:50.854,0.0115,0.2124,0.8562,2.3588,2.0458,-2.0076,45.75,151.0,,True,False,1.0,0.882,3.712
1759749351.01,2025-10-06 12:15:51.010,0.0398,0.1982,0.8552,2.3359,-3.0992,0.9466,45.71,136.0,,True,False,1.0,0.879,3.995
1759749351.167,2025-10-06 12:15:51.167,0.0457,0.2261,0.8687,-3.5802,-13.4122,-1.2901,45.57,143.0,,True,False,0.99,0.899,13.942
1759749351.322,2025-10-06 12:15:51.322,0.0791,0.1943,0.8787,4.9924,3.2748,-3.0687,45.75,149.5,,True,False,1.0,0.903,6.713
1759749351.518,2025-10-06 12:15:51.518,0.0757,0.1838,0.8669,1.9771,-1.5802,-2.4809,45.85,176.5,,True,False,1.0,0.889,3.544
1759749351.673,2025-10-06 12:15:51.673,0.0762,0.188,0.8586,4.3206,2.0229,-3.1603,45.61,166.0,,True,False,0.99,0.882,5.723
1759749351.83,2025-10-06 12:15:51.830,0.0654,0.1907,0.8645,3.5115,1.084,-2.9008,45.75,166.0,,True,False,1.0,0.888,4.682
1759749351.994,2025-10-06 12:15:51.993,0.0701,0.1958,0.8577,2.6718,0.313,-2.5038,45.61,166.0,,True,False,1.0,0.883,3.675
1759749352.166,2025-10-06 12:15:52.166,0.0664,0.1931,0.8591,2.3969,-0.5496,-2.8855,45.42,181.75,,True,False,1.0,0.883,3.791
1759749352.32,2025-10-06 12:15:52.320,0.0688,0.1946,0.8577,1.7863,-1.2061,-2.3664,45.94,166.0,,True,False,1.0,0.882,3.201
1759749352.518,2025-10-06 12:15:52.517,0.0696,0.1956,0.8628,3.1069,0.7939,-2.3206,45.75,181.75,,True,False,1.0,0.887,3.958
1759749352.71,2025-10-06 12:15:52.709,0.0515,0.2036,0.8604,6.1832,15.4656,-1.6794,45.71,171.25,,True,False,1.0,0.886,16.74
1759749352.873,2025-10-06 12:15:52.872,0.0122,0.2092,0.8596,3.0076,3.3588,-2.7023,45.71,166.0,,True,False,0.95,0.885,5.256
1759749353.074,2025-10-06 12:15:53.074,0.0115,0.2117,0.8674,2.9771,2.0076,-3.2977,45.52,166.0,,True,False,1.0,0.893,4.875
1759749353.235,2025-10-06 12:15:53.235,0.0017,0.21,0.8662,2.7328,0.6412,-2.7634,45.52,166.0,,True,False,1.0,0.891,3.939
1759749353.373,2025-10-06 12:15:53.373,-0.0073,0.2126,0.8586,2.6183,3.3435,-2.7481,45.71,166.0,,True,False,1.0,0.885,5.058
1759749353.532,2025-10-06 12:15:53.532,-0.0176,0.21,0.8623,3.6489,7.0687,-3.2595,45.71,135.25,,True,False,1.0,0.888,8.597
1759749353.688,2025-10-06 12:15:53.688,-0.0386,0.2039,0.8591,2.2519,9.687,-1.8473,45.85,135.25,,True,False,1.0,0.884,10.115
1759749353.842,2025-10-06 12:15:53.842,-0.0686,0.2107,0.8584,2.9924,5.4275,-2.9771,45.57,166.0,,True,False,1.0,0.887,6.876
1759749354.008,2025-10-06 12:15:54.007,-0.0671,0.198,0.8611,2.5954,5.8702,-2.8321,45.57,166.0,,True,False,1.0,0.886,7.015
1759749354.255,2025-10-06 12:15:54.255,-0.1123,0.2202,0.8523,2.0458,-0.8779,-2.6718,45.57,166.0,,True,False,1.0,0.887,3.478
1759749354.408,2025-10-06 12:15:54.408,-0.1099,0.2212,0.8486,2.1832,-0.2748,-2.7634,45.33,166.0,,True,False,1.0,0.884,3.532
1759749354.572,2025-10-06 12:15:54.571,-0.1052,0.2151,0.8535,2.4122,-2.6412,-2.8702,45.61,130.75,,True,False,1.0,0.886,4.586
1759749354.855,2025-10-06 12:15:54.854,-0.0984,0.2268,0.8508,1.9313,2.3588,-2.6641,45.61,111.5,,True,False,1.0,0.886,4.049
1759749355.008,2025-10-06 12:15:55.008,-0.1038,0.2205,0.8569,2.8321,-4.5878,-3.3053,45.85,115.0,,True,False,1.0,0.891,6.324
1759749355.164,2025-10-06 12:15:55.163,-0.093,0.2146,0.8577,2.3664,-2.0687,-2.9924,45.94,115.0,,True,False,1.0,0.889,4.34
1759749355.318,2025-10-06 12:15:55.317,-0.0923,0.2139,0.8484,2.3053,-1.9466,-1.7405,45.52,88.0,,True,False,1.0,0.88,3.483
1759749355.575,2025-10-06 12:15:55.574,-0.0576,0.2354,0.8579,2.2595,-12.5573,-5.1832,45.38,68.75,,True,False,0.99,0.891,13.772
1759749355.73,2025-10-06 12:15:55.729,-0.0034,0.2236,0.8484,2.8015,-18.0458,0.5496,45.52,73.5,,True,False,1.0,0.877,18.27
1759749355.885,2025-10-06 12:15:55.884,0.0251,0.2458,0.9026,-10.2672,-49.0,5.8626,45.61,68.0,,True,False,1.0,0.936,50.406
1759749356.044,2025-10-06 12:15:56.044,0.2415,0.207,0.8491,-11.0076,-33.9695,-0.0611,45.75,67.25,,True,False,0.96,0.907,35.709
1759749356.199,2025-10-06 12:15:56.199,0.1912,0.1677,0.8462,2.4046,-18.145,-0.1679,45.85,75.25,,True,False,1.0,0.884,18.304
1759749356.38,2025-10-06 12:15:56.379,0.2415,0.1934,0.6816,21.5267,55.1908,-3.8779,45.61,80.75,,True,False,0.99,0.749,59.367
1759749356.551,2025-10-06 12:15:56.551,-0.0217,0.248,0.8647,11.4046,38.4733,-2.7786,45.71,88.0,,True,False,0.99,0.9,40.224
1759749356.707,2025-10-06 12:15:56.707,-0.0718,0.259,0.8408,-3.1069,47.2061,-6.1298,45.75,85.5,,True,False,1.0,0.883,47.704
1759749356.87,2025-10-06 12:15:56.869,-0.1848,0.2583,0.8208,7.1145,44.7023,-8.7481,45.89,83.0,,True,False,1.0,0.88,46.103
1759749357.006,2025-10-06 12:15:57.006,-0.3186,0.2756,0.7942,9.1603,14.4962,-9.855,45.94,83.0,,True,False,0.88,0.899,19.778
1759749357.159,2025-10-06 12:15:57.159,-0.1833,0.2976,0.8044,3.4198,-135.6489,16.4809,45.75,75.5,,True,False,0.98,0.877,136.689
1759749357.346,2025-10-06 12:15:57.345,0.1355,0.2048,0.8425,-15.8473,-45.5344,1.5878,46.04,82.25,,True,False,0.99,0.878,48.239
1759749357.529,2025-10-06 12:15:57.529,0.2224,0.1963,0.7964,4.3206,0.2901,-8.3969,45.52,68.0,,True,False,0.92,0.85,9.448
1759749357.687,2025-10-06 12:15:57.686,0.0491,0.3853,0.8508,1.0305,59.8626,-1.8702,45.75,73.0,,True,False,1.0,0.935,59.901
1759749357.852,2025-10-06 12:15:57.852,-0.0803,0.2747,0.8281,5.2977,51.771,-6.8092,45.94,86.0,,True,False,1.0,0.876,52.485
1759749358.015,2025-10-06 12:15:58.015,-0.2427,0.2812,0.8086,0.6641,20.4198,-4.4962,45.71,83.0,,True,False,0.9,0.89,20.919
1759749358.171,2025-10-06 12:15:58.170,-0.2847,0.2725,0.8003,2.6031,-2.0382,-1.0382,45.42,83.0,,True,False,0.91,0.892,3.465
1759749358.329,2025-10-06 12:15:58.329,-0.2949,0.2717,0.8015,5.8702,-0.5573,-4.2748,45.61,83.0,,True,False,0.96,0.896,7.283
1759749358.529,2025-10-06 12:15:58.528,-0.2791,0.2786,0.804,5.5191,-7.6565,-3.1527,45.61,83.0,,True,False,0.97,0.896,9.951
1759749358.685,2025-10-06 12:15:58.684,-0.2493,0.2886,0.8052,4.4656,-24.084,-1.8168,45.71,83.0,,True,False,1.0,0.891,24.562
1759749358.85,2025-10-06 12:15:58.850,-0.0842,0.2903,0.8345,19.5954,-88.7099,7.0,45.71,83.0,,True,False,0.99,0.888,91.118
1759749359.005,2025-10-06 12:15:59.005,0.1174,0.2942,0.8501,-1.9466,-66.7176,4.5496,45.61,68.75,,True,False,0.94,0.907,66.901
1759749359.162,2025-10-06 12:15:59.162,0.2485,0.3337,0.7864,0.1221,-18.374,-6.2595,45.94,72.5,,True,False,0.93,0.89,19.411
