timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected,fall_predicted,fall_confidence,accel_magnitude,gyro_magnitude
1759831634.596,2025-10-07 11:07:14.595,0.0798,0.0217,0.8555,2.1908,-1.7023,-2.916,41.61,0,,False,False,1.0,0.859,4.025
1759831634.788,2025-10-07 11:07:14.788,0.0747,0.0188,0.8633,2.6794,0.0763,-2.8702,41.61,0,,False,False,1.0,0.867,3.927
1759831634.934,2025-10-07 11:07:14.934,0.0938,0.0186,0.8669,2.4198,-0.2443,-2.8092,41.47,0,,False,False,1.0,0.872,3.716
1759831635.086,2025-10-07 11:07:15.086,0.0828,0.0298,1.0027,1.4809,-1.5573,-2.5573,41.57,0,,False,False,0.82,1.007,3.34
1759831635.24,2025-10-07 11:07:15.240,0.0918,0.0149,0.866,2.5725,-0.0382,-2.6489,41.61,0,,False,False,0.97,0.871,3.693
1759831635.416,2025-10-07 11:07:15.416,0.0798,0.0164,0.8643,2.4275,-1.2977,-2.6565,41.24,0,,False,False,1.0,0.868,3.825
1759831635.591,2025-10-07 11:07:15.590,0.093,0.0195,0.877,2.458,-0.2214,-2.687,41.61,0,,False,False,1.0,0.882,3.648
1759831635.75,2025-10-07 11:07:15.749,0.0938,0.0212,0.8931,2.3511,-0.6031,-2.7634,41.57,0,,False,False,1.0,0.898,3.678
1759831635.959,2025-10-07 11:07:15.959,0.0906,0.0181,0.8735,2.5649,-0.5115,-2.7252,41.71,0,,False,False,1.0,0.878,3.777
1759831636.114,2025-10-07 11:07:16.113,0.0906,0.0151,0.8757,2.5725,-0.1832,-2.6031,41.38,0,,False,False,1.0,0.881,3.664
1759831636.281,2025-10-07 11:07:16.280,0.0857,0.019,0.8748,2.313,-0.1069,-2.8244,41.61,0,,False,False,1.0,0.879,3.652
1759831636.467,2025-10-07 11:07:16.466,0.0898,0.0164,0.8745,2.5496,-0.3969,-2.4198,41.57,0,,False,False,1.0,0.879,3.537
1759831636.614,2025-10-07 11:07:16.614,0.083,0.0232,0.8284,1.4885,-0.4962,-2.458,41.61,0,,False,False,0.98,0.833,2.916
1759831636.811,2025-10-07 11:07:16.811,0.0923,0.019,0.8796,2.5496,-0.3435,-2.6718,41.61,0,,False,False,1.0,0.885,3.709
1759831636.968,2025-10-07 11:07:16.968,0.0918,0.0144,0.8843,2.2901,-0.2748,-2.5649,41.71,0,,False,False,1.0,0.889,3.449
1759831637.126,2025-10-07 11:07:17.125,0.0918,0.0171,0.866,2.5954,-0.0611,-2.7939,41.61,0,,False,False,1.0,0.871,3.814
1759831637.315,2025-10-07 11:07:17.315,0.0896,0.0183,0.8801,2.5802,-0.1221,-2.7557,41.42,0,,False,False,1.0,0.885,3.777
1759831637.469,2025-10-07 11:07:17.468,0.0913,0.0198,0.8831,2.5344,-0.2214,-2.8473,41.47,0,,False,False,1.0,0.888,3.818
1759831637.631,2025-10-07 11:07:17.631,0.0913,0.0168,0.8762,2.5267,0.0,-2.3206,41.47,0,,False,False,1.0,0.881,3.431
1759831637.791,2025-10-07 11:07:17.791,0.0916,0.0166,0.8792,2.3053,0.0382,-2.7405,41.71,0,,False,False,1.0,0.884,3.581
1759831637.93,2025-10-07 11:07:17.930,0.0894,0.0198,0.8787,2.4656,-0.2061,-2.5878,41.61,0,,False,False,1.0,0.883,3.58
1759831638.084,2025-10-07 11:07:18.084,0.0906,0.0217,0.8691,2.6336,-0.1756,-2.6794,41.71,0,,False,False,1.0,0.874,3.761
1759831638.273,2025-10-07 11:07:18.272,0.0894,0.0193,0.873,2.5878,-0.2061,-2.7481,41.38,0,,False,False,1.0,0.878,3.78
1759831638.467,2025-10-07 11:07:18.467,0.0935,0.0188,0.8809,2.5191,-0.2901,-2.8397,41.47,0,,False,False,1.0,0.886,3.807
1759831638.651,2025-10-07 11:07:18.651,0.085,0.0188,0.8811,2.5344,-0.4275,-2.7786,41.61,0,,False,False,1.0,0.885,3.785
1759831638.847,2025-10-07 11:07:18.846,0.0913,0.0159,0.8787,2.4427,-0.542,-2.9237,41.89,0,,False,False,1.0,0.884,3.848
1759831639.052,2025-10-07 11:07:19.052,0.1169,0.0479,0.8801,3.4198,-0.7634,-1.7557,41.38,0,,False,False,1.0,0.889,3.919
1759831639.208,2025-10-07 11:07:19.208,0.0947,0.0205,0.8728,2.2214,-0.2672,-2.3588,41.42,0,,False,False,1.0,0.878,3.251
1759831639.411,2025-10-07 11:07:19.411,0.093,0.0225,0.876,2.3664,0.1756,-2.6412,41.61,0,,False,False,1.0,0.881,3.551
1759831639.571,2025-10-07 11:07:19.570,0.0928,0.0208,0.8762,2.3588,0.0229,-2.5725,41.61,0,,False,False,1.0,0.881,3.49
1759831639.772,2025-10-07 11:07:19.772,0.0908,0.022,0.8752,2.771,-0.2137,-2.7481,41.57,0,,False,False,1.0,0.88,3.908
1759831639.928,2025-10-07 11:07:19.928,0.0896,0.0232,0.8794,2.5496,-0.1908,-2.7023,41.89,0,,False,False,1.0,0.884,3.72
1759831640.085,2025-10-07 11:07:20.085,0.0908,0.0198,0.8713,2.4122,-0.2366,-2.6718,41.61,0,,False,False,1.0,0.876,3.607
1759831640.241,2025-10-07 11:07:20.241,0.0928,0.0208,0.873,2.7176,-0.2748,-2.7557,41.61,0,,False,False,1.0,0.878,3.88
1759831640.399,2025-10-07 11:07:20.399,0.0898,0.022,0.8765,2.3893,-0.2748,-2.7099,41.57,0,,False,False,1.0,0.881,3.623
1759831640.556,2025-10-07 11:07:20.555,0.0901,0.0242,0.876,2.4809,-0.2137,-2.771,41.75,0,,False,False,1.0,0.881,3.725
1759831640.71,2025-10-07 11:07:20.709,0.095,0.021,0.8743,2.3817,-0.4504,-2.5878,41.61,0,,False,False,1.0,0.88,3.546
1759831640.889,2025-10-07 11:07:20.889,0.0977,0.0188,0.8726,2.7557,-0.3969,-2.8626,41.61,0,,False,False,1.0,0.878,3.993
1759831641.042,2025-10-07 11:07:21.041,0.0955,0.0198,0.8652,2.1832,-0.2061,-2.5954,41.42,0,,False,False,1.0,0.871,3.398
1759831641.194,2025-10-07 11:07:21.193,0.0928,0.0217,0.8696,2.3969,-0.313,-2.5954,41.42,0,,False,False,1.0,0.875,3.547
1759831641.345,2025-10-07 11:07:21.345,0.0911,0.022,0.8696,2.3053,-0.2061,-2.4809,41.61,0,,False,False,0.99,0.875,3.393
1759831641.505,2025-10-07 11:07:21.505,0.094,0.0237,0.8726,2.6641,-0.2901,-2.7557,41.61,0,,False,False,1.0,0.878,3.844
1759831641.644,2025-10-07 11:07:21.644,0.0957,0.0188,0.8789,2.542,-0.2214,-2.7481,41.71,0,,False,False,1.0,0.884,3.75
