timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected,fall_predicted,fall_confidence,accel_magnitude,gyro_magnitude
1759820413.083,2025-10-07 08:00:13.083,0.0671,0.0242,0.8804,2.3511,-0.1145,-2.5496,40.53,0,,False,False,1.0,0.883,3.47
1759820413.24,2025-10-07 08:00:13.240,0.0688,0.0229,0.877,2.5344,-0.1603,-2.6489,40.39,0,,False,False,1.0,0.88,3.67
1759820413.409,2025-10-07 08:00:13.408,0.0688,0.0188,0.8838,2.3206,0.0611,-2.6718,40.44,0,,False,False,1.0,0.887,3.539
1759820413.564,2025-10-07 08:00:13.563,0.0696,0.0212,0.8735,2.2672,-0.1679,-2.6794,40.15,0,,False,False,1.0,0.877,3.514
1759820413.722,2025-10-07 08:00:13.721,0.0691,0.0208,0.8809,2.6794,-0.1374,-2.5496,40.44,0,,False,False,1.0,0.884,3.701
1759820413.89,2025-10-07 08:00:13.890,0.0703,0.0215,0.8833,2.3282,-0.145,-2.626,40.06,0,,False,False,1.0,0.886,3.512
1759820414.043,2025-10-07 08:00:14.043,0.0715,0.0217,0.8738,2.5802,-0.1298,-2.5573,40.34,0,,False,False,1.0,0.877,3.635
1759820414.202,2025-10-07 08:00:14.202,0.0686,0.0186,0.8682,2.5725,-0.5802,-2.8321,40.39,0,,False,False,1.0,0.871,3.87
1759820414.357,2025-10-07 08:00:14.356,0.0684,0.0205,0.875,2.4046,-0.2443,-2.6031,40.25,0,,False,False,1.0,0.878,3.552
1759820414.498,2025-10-07 08:00:14.497,0.0686,0.0193,0.874,2.374,-0.0763,-2.5573,40.44,0,,False,False,1.0,0.877,3.49
1759820414.652,2025-10-07 08:00:14.651,0.0691,0.0232,0.8748,2.3969,-0.0916,-2.8244,40.34,0,,False,False,1.0,0.878,3.706
1759820414.809,2025-10-07 08:00:14.808,0.0701,0.0168,0.8787,2.2061,-0.145,-2.626,40.44,0,,False,False,0.99,0.882,3.433
1759820414.963,2025-10-07 08:00:14.962,0.0703,0.022,0.8767,2.5496,-0.0382,-2.6489,40.34,0,,False,False,1.0,0.88,3.677
1759820415.122,2025-10-07 08:00:15.121,0.0693,0.0239,0.8811,2.5191,-0.2748,-2.5649,40.34,0,,False,False,1.0,0.884,3.606
1759820415.293,2025-10-07 08:00:15.293,0.0676,0.0229,0.8838,2.6489,-0.3588,-2.7328,40.39,0,,False,False,1.0,0.887,3.823
1759820415.448,2025-10-07 08:00:15.448,0.0681,0.0203,0.8792,2.3511,-0.2824,-2.8397,40.34,0,,False,False,1.0,0.882,3.697
1759820415.604,2025-10-07 08:00:15.603,0.0688,0.0159,0.8772,2.6641,-0.2214,-2.8244,40.39,0,,False,False,1.0,0.88,3.889
1759820415.795,2025-10-07 08:00:15.794,0.0688,0.0222,0.8743,2.5725,-0.2519,-2.5725,40.34,0,,False,False,1.0,0.877,3.647
1759820415.971,2025-10-07 08:00:15.970,0.0669,0.0203,0.8684,2.5878,-0.1069,-2.5573,40.06,0,,False,False,1.0,0.871,3.64
1759820416.145,2025-10-07 08:00:16.144,0.042,0.0935,0.8936,2.687,-10.4733,-4.7863,40.39,0,,False,False,1.0,0.899,11.824
1759820416.314,2025-10-07 08:00:16.313,-0.0444,-0.2639,0.687,6.3969,25.4885,9.4275,40.39,0,,False,False,0.96,0.737,27.919
1759820416.522,2025-10-07 08:00:16.522,0.0378,0.1877,0.8625,1.4809,3.6183,-26.1298,40.2,0,,False,False,1.0,0.883,26.421
1759820416.698,2025-10-07 08:00:16.697,0.061,-0.1104,0.8718,3.1145,5.3664,4.4962,40.01,0,,False,False,1.0,0.881,7.663
1759820416.878,2025-10-07 08:00:16.877,0.0161,0.2129,0.9302,1.7099,6.4351,-18.2824,40.15,0,,False,False,1.0,0.954,19.457
1759820417.067,2025-10-07 08:00:17.066,0.1113,-0.1089,0.8684,3.9542,4.5573,26.3893,40.34,0,,False,False,1.0,0.882,27.07
1759820417.247,2025-10-07 08:00:17.247,0.0081,0.0122,0.8435,6.1985,44.4656,-24.771,40.44,0,,False,False,1.0,0.844,51.276
1759820417.408,2025-10-07 08:00:17.408,-0.0603,0.0378,0.8625,-3.9542,-0.5191,-3.2214,40.44,0,,False,False,1.0,0.865,5.127
1759820417.577,2025-10-07 08:00:17.576,-0.0623,0.0032,0.8213,7.1069,-2.5954,-4.6412,40.25,0,,False,False,1.0,0.824,8.876
1759820417.78,2025-10-07 08:00:17.779,-0.0542,0.0315,0.8979,-1.0534,12.1832,1.0,40.25,0,,False,False,0.99,0.9,12.269
1759820417.935,2025-10-07 08:00:17.934,-0.0254,0.0251,0.7202,12.229,-18.855,-1.916,40.34,0,,False,False,1.0,0.721,22.555
1759820418.091,2025-10-07 08:00:18.090,-0.0352,0.0581,0.8708,-18.5115,-56.0153,-9.3588,40.06,0,,False,False,1.0,0.873,59.733
1759820418.246,2025-10-07 08:00:18.245,-0.0466,0.0229,0.8792,9.0534,-11.5725,0.9618,40.25,0,,False,False,1.0,0.881,14.725
1759820418.4,2025-10-07 08:00:18.399,-0.01,0.0386,0.7986,-1.4809,8.2977,-8.8702,40.2,0,,False,False,0.95,0.8,12.236
1759820418.561,2025-10-07 08:00:18.560,-0.032,0.0454,0.988,-5.3206,31.4198,-3.313,40.2,0,,False,False,0.93,0.99,32.039
1759820418.719,2025-10-07 08:00:18.718,0.0027,0.0398,0.7517,13.8702,4.7863,-4.4046,40.25,0,,False,False,0.97,0.753,15.32
1759820418.861,2025-10-07 08:00:18.860,0.0071,0.0283,1.1187,-7.9389,49.8702,-3.8244,40.25,0,,False,True,0.59,1.119,50.643
1759820419.014,2025-10-07 08:00:19.013,0.0142,0.0342,0.7371,10.2366,-3.8321,-2.5725,40.34,0,,False,False,0.8,0.738,11.229
1759820419.165,2025-10-07 08:00:19.165,-0.0115,0.0325,0.9412,-3.2824,2.9466,-5.4046,40.25,0,,False,False,0.98,0.942,6.976
1759820419.317,2025-10-07 08:00:19.316,-0.02,0.0173,0.8767,3.2595,-0.6641,-1.2214,40.39,0,,False,False,0.95,0.877,3.544
1759820419.476,2025-10-07 08:00:19.476,-0.0164,0.0195,0.8809,-1.0458,2.3206,-4.5573,40.53,0,,False,False,1.0,0.881,5.22
1759820419.639,2025-10-07 08:00:19.639,-0.02,0.0054,0.8811,3.8092,1.9847,-1.8779,40.34,0,,False,False,1.0,0.881,4.688
1759820419.798,2025-10-07 08:00:19.798,-0.0144,0.0317,0.8794,13.1679,0.9542,0.7252,40.2,0,,False,False,1.0,0.88,13.222
1759820419.933,2025-10-07 08:00:19.933,-0.033,0.0879,0.8677,27.7099,0.916,3.8092,40.34,0,,False,False,1.0,0.873,27.985
1759820420.107,2025-10-07 08:00:20.107,-0.0261,0.1284,0.9275,6.1832,0.626,-3.0611,40.25,0,,False,False,0.98,0.937,6.928
1759820420.268,2025-10-07 08:00:20.267,-0.0332,0.0732,0.8538,-57.2519,20.313,-7.6947,40.44,0,,False,False,1.0,0.858,61.234
1759820420.438,2025-10-07 08:00:20.437,-0.4131,0.0498,1.0337,38.2748,-17.0305,15.2519,40.39,0,,False,False,0.54,1.114,44.583
1759820420.607,2025-10-07 08:00:20.606,-0.0474,-0.0288,0.9216,1.8779,-15.0916,-3.7634,40.2,0,,False,False,0.98,0.923,15.667
1759820420.761,2025-10-07 08:00:20.760,0.0676,0.0151,0.8745,2.2824,-1.3359,-2.7481,40.25,0,,False,False,0.87,0.877,3.814
1759820420.92,2025-10-07 08:00:20.920,0.0676,0.02,0.8792,2.8626,0.2061,-2.7099,40.34,0,,False,False,1.0,0.882,3.947
1759820421.056,2025-10-07 08:00:21.055,0.0701,0.021,0.8726,2.7252,-0.1221,-2.5649,40.25,0,,False,False,1.0,0.876,3.744
1759820421.207,2025-10-07 08:00:21.207,0.0671,0.0188,0.8662,2.5496,0.8702,-2.7252,40.39,0,,False,False,1.0,0.869,3.832
1759820421.364,2025-10-07 08:00:21.363,0.0557,0.0208,0.8831,2.8626,-0.7023,-2.8015,40.06,0,,False,False,1.0,0.885,4.066
1759820421.515,2025-10-07 08:00:21.515,0.0674,0.0193,0.8789,2.458,-0.9389,-2.5344,40.39,0,,False,False,0.99,0.882,3.653
1759820421.679,2025-10-07 08:00:21.678,0.0735,0.0205,0.8962,2.5878,0.8626,-2.7252,40.25,0,,False,False,1.0,0.899,3.856
1759820421.814,2025-10-07 08:00:21.813,0.0684,0.0193,0.8765,2.5496,0.5191,-2.542,40.25,0,,False,False,1.0,0.879,3.638
1759820421.965,2025-10-07 08:00:21.965,0.0681,0.0203,0.8777,2.6031,-0.0076,-0.0076,40.06,0,,False,False,1.0,0.881,2.603
1759820422.12,2025-10-07 08:00:22.120,0.0686,0.02,0.8811,2.3282,-0.7939,-2.8092,40.2,0,,False,False,1.0,0.884,3.734
1759820422.276,2025-10-07 08:00:22.275,0.0642,0.0259,0.8779,2.6794,0.4275,-2.7786,40.2,0,,False,False,1.0,0.881,3.884
1759820422.436,2025-10-07 08:00:22.436,0.0583,0.0203,0.8743,2.3053,0.9618,-2.542,40.44,0,,False,False,1.0,0.876,3.564
1759820422.599,2025-10-07 08:00:22.598,0.0632,0.0173,0.8772,2.4275,2.3282,-2.9847,40.25,0,,False,False,1.0,0.88,4.497
1759820422.735,2025-10-07 08:00:22.735,0.0588,0.0205,0.8809,2.3817,0.8473,-2.7634,40.39,0,,False,False,1.0,0.883,3.745
1759820422.894,2025-10-07 08:00:22.894,0.0615,0.0229,0.8738,2.5038,-0.3893,-2.687,40.44,0,,False,False,1.0,0.876,3.693
1759820423.05,2025-10-07 08:00:23.049,0.0598,0.021,0.874,2.4504,0.0687,-2.9008,40.34,0,,False,False,1.0,0.876,3.798
1759820423.239,2025-10-07 08:00:23.238,0.061,0.0186,0.8762,2.3817,-0.3511,-2.6183,40.06,0,,False,False,1.0,0.879,3.557
1759820423.427,2025-10-07 08:00:23.427,0.0532,0.0186,0.8804,2.6336,-0.145,-2.7023,40.39,0,,False,False,1.0,0.882,3.776
