timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected,fall_predicted,fall_confidence,accel_magnitude,gyro_magnitude
1759821378.182,2025-10-07 08:16:18.182,0.114,0.0188,0.8682,2.5954,-0.1603,-2.7481,39.4,0,,False,False,1.0,0.876,3.783
1759821378.357,2025-10-07 08:16:18.356,0.1138,0.0203,0.8699,2.2137,-0.1679,-2.8168,39.12,0,,False,False,1.0,0.878,3.587
1759821378.51,2025-10-07 08:16:18.509,0.1116,0.0159,0.8726,2.5496,-0.2595,-2.7481,39.21,0,,False,False,1.0,0.88,3.758
1759821378.661,2025-10-07 08:16:18.661,0.115,0.0203,0.8728,2.4809,-0.3511,-2.5038,39.35,0,,False,False,1.0,0.881,3.542
1759821378.82,2025-10-07 08:16:18.820,0.113,0.0203,0.8774,2.5344,-0.3359,-2.7863,39.31,0,,False,False,1.0,0.885,3.781
1759821378.98,2025-10-07 08:16:18.979,0.1106,0.0215,0.8718,2.313,-0.2366,-2.8168,38.98,0,,False,False,1.0,0.879,3.652
1759821379.115,2025-10-07 08:16:19.114,0.1138,0.0195,0.8674,2.3893,-0.3282,-2.687,39.17,0,,False,False,1.0,0.875,3.611
1759821379.266,2025-10-07 08:16:19.266,0.1147,0.0215,0.8728,2.6031,-0.0687,-2.4885,39.31,0,,False,False,1.0,0.881,3.602
1759821379.418,2025-10-07 08:16:19.417,0.1135,0.0188,0.866,2.5725,-0.0611,-2.6489,39.12,0,,False,False,1.0,0.874,3.693
1759821379.575,2025-10-07 08:16:19.575,0.1111,0.022,0.8706,2.458,-0.2824,-2.4504,39.12,0,,False,False,1.0,0.878,3.482
1759821379.712,2025-10-07 08:16:19.711,0.1101,0.0203,0.8657,2.2977,-0.0687,-2.626,39.12,0,,False,False,1.0,0.873,3.49
1759821379.863,2025-10-07 08:16:19.863,0.1147,0.0234,0.8748,2.5802,-0.374,-2.5725,38.98,0,,False,False,1.0,0.883,3.663
1759821380.015,2025-10-07 08:16:20.015,0.1208,0.0195,0.8967,2.3435,-0.0382,-2.4733,39.12,0,,False,False,0.99,0.905,3.407
1759821380.176,2025-10-07 08:16:20.176,0.1113,0.0237,0.8694,2.5496,-0.4656,-2.5267,39.4,0,,False,False,1.0,0.877,3.62
1759821380.316,2025-10-07 08:16:20.315,0.1162,0.0225,0.8696,2.4656,-0.1679,-2.855,39.54,0,,False,False,1.0,0.878,3.776
1759821380.471,2025-10-07 08:16:20.471,0.114,0.019,0.8677,2.6107,-0.2061,-2.8931,39.35,0,,False,False,1.0,0.875,3.902
1759821380.623,2025-10-07 08:16:20.622,0.1116,0.0229,0.8672,2.4504,-0.3206,-2.7405,39.35,0,,False,False,0.99,0.875,3.69
1759821380.774,2025-10-07 08:16:20.774,0.114,0.0178,0.8689,2.2748,-0.0992,-2.6565,39.35,0,,False,False,1.0,0.877,3.499
1759821380.933,2025-10-07 08:16:20.933,0.1143,0.0227,0.8765,2.3206,-0.3588,-2.7176,39.17,0,,False,False,1.0,0.884,3.592
1759821381.068,2025-10-07 08:16:21.068,0.1133,0.0193,0.8779,2.3053,-0.3435,-2.5725,39.35,0,,False,False,1.0,0.885,3.471
1759821381.234,2025-10-07 08:16:21.233,0.115,0.0232,0.8608,2.4427,-0.1603,-2.6336,39.35,0,,False,False,1.0,0.869,3.596
1759821381.39,2025-10-07 08:16:21.389,0.1113,0.02,0.865,2.5878,-0.2977,-2.4962,39.4,0,,False,False,1.0,0.872,3.608
1759821381.556,2025-10-07 08:16:21.555,0.1133,0.0217,0.8745,2.5344,-0.1603,-2.7023,39.12,0,,False,False,1.0,0.882,3.708
1759821381.739,2025-10-07 08:16:21.738,0.115,0.0168,0.8711,2.5191,-0.229,-2.8779,39.02,0,,False,False,1.0,0.879,3.832
1759821381.894,2025-10-07 08:16:21.894,0.1091,0.0205,0.8696,2.4122,-0.3206,-2.6794,39.12,0,,False,False,1.0,0.877,3.619
1759821382.064,2025-10-07 08:16:22.063,0.1116,0.0188,0.8721,2.6489,-0.0076,-2.5573,39.35,0,,False,False,1.0,0.879,3.682
1759821382.269,2025-10-07 08:16:22.268,0.1118,0.022,0.8726,2.6565,-0.0076,-2.771,39.35,0,,False,False,1.0,0.88,3.839
1759821382.443,2025-10-07 08:16:22.443,0.1121,0.0215,0.8618,2.3435,-0.3588,-2.6183,39.31,0,,False,False,1.0,0.869,3.532
1759821382.602,2025-10-07 08:16:22.602,0.113,0.0156,0.8713,2.458,-0.2137,-2.5725,39.12,0,,False,False,1.0,0.879,3.564
1759821382.758,2025-10-07 08:16:22.758,0.1116,0.0168,0.8748,2.7023,-0.3664,-2.7939,39.17,0,,False,False,1.0,0.882,3.904
1759821382.915,2025-10-07 08:16:22.914,0.1121,0.021,0.8689,2.229,-0.1756,-2.8626,39.31,0,,False,False,1.0,0.876,3.632
1759821383.068,2025-10-07 08:16:23.068,0.1116,0.0225,0.8662,2.5115,-0.3282,-2.7252,39.21,0,,False,False,1.0,0.874,3.72
1759821383.226,2025-10-07 08:16:23.226,0.1091,0.0205,0.8806,2.3817,-0.3817,-2.916,39.17,0,,False,False,1.0,0.888,3.784
1759821383.387,2025-10-07 08:16:23.386,0.114,0.0193,0.8755,2.2824,-0.4122,-2.7863,39.12,0,,False,False,1.0,0.883,3.625
1759821383.591,2025-10-07 08:16:23.591,0.1116,0.0203,0.8733,2.5115,-0.4351,-2.5802,39.12,0,,False,False,1.0,0.881,3.627
1759821383.832,2025-10-07 08:16:23.832,0.1138,0.021,0.8687,2.4046,-0.0916,-2.855,39.21,0,,False,False,1.0,0.876,3.734
1759821383.998,2025-10-07 08:16:23.998,0.1108,0.0203,0.8708,2.3817,-0.0916,-2.8473,39.35,0,,False,False,1.0,0.878,3.713
1759821384.154,2025-10-07 08:16:24.154,0.1125,0.0215,0.8789,2.458,-0.1985,-2.8779,39.4,0,,False,False,1.0,0.886,3.79
1759821384.309,2025-10-07 08:16:24.309,0.1135,0.0222,0.8787,2.5725,-0.2824,-2.5878,39.02,0,,False,False,1.0,0.886,3.66
1759821384.465,2025-10-07 08:16:24.465,0.1118,0.0161,0.8704,2.5878,-0.2443,-2.7786,39.21,0,,False,False,1.0,0.878,3.805
1759821384.62,2025-10-07 08:16:24.619,0.1133,0.0195,0.8696,2.4733,-0.2824,-2.5649,39.35,0,,False,False,1.0,0.877,3.574
1759821384.774,2025-10-07 08:16:24.773,0.1108,0.0146,0.8684,2.542,-0.3817,-2.7939,39.21,0,,False,False,1.0,0.876,3.796
1759821384.93,2025-10-07 08:16:24.929,0.115,0.0193,0.8667,2.4198,-0.374,-2.6565,39.17,0,,False,False,0.99,0.875,3.613
1759821385.09,2025-10-07 08:16:25.089,0.1099,0.0193,0.8794,2.4504,-0.374,-2.4962,39.21,0,,False,False,1.0,0.886,3.518
1759821385.225,2025-10-07 08:16:25.225,0.1108,0.0205,0.8713,2.4427,-0.0763,-2.7786,39.21,0,,False,False,1.0,0.879,3.7
1759821385.376,2025-10-07 08:16:25.376,0.1138,0.0186,0.8669,2.5115,-0.1527,-2.7557,39.21,0,,False,False,0.99,0.875,3.732
1759821385.531,2025-10-07 08:16:25.530,0.1116,0.0173,0.8757,2.4275,-0.2672,-2.6412,39.02,0,,False,False,1.0,0.883,3.597
1759821385.69,2025-10-07 08:16:25.690,0.1116,0.0208,0.8674,2.2901,-0.1069,-2.771,39.21,0,,False,False,1.0,0.875,3.596
1759821385.825,2025-10-07 08:16:25.825,0.1155,0.019,0.8728,2.374,-0.145,-2.8931,39.12,0,,False,False,1.0,0.881,3.745
1759821385.981,2025-10-07 08:16:25.980,0.1135,0.0205,0.8699,2.6183,-0.0763,-2.6336,39.12,0,,False,False,1.0,0.878,3.714
1759821386.142,2025-10-07 08:16:26.142,0.1106,0.0183,0.8701,2.4962,-0.1679,-2.7176,39.31,0,,False,False,1.0,0.877,3.694
1759821386.293,2025-10-07 08:16:26.293,0.1135,0.0234,0.8687,2.458,-0.2366,-2.6794,39.21,0,,False,False,1.0,0.876,3.644
1759821386.446,2025-10-07 08:16:26.446,0.1199,0.0146,0.8706,2.5496,-0.2748,-2.6718,39.12,0,,False,False,1.0,0.879,3.703
1759821386.608,2025-10-07 08:16:26.608,0.115,0.0203,0.8767,2.3817,-0.2901,-2.6489,39.4,0,,False,False,1.0,0.884,3.574
1759821386.748,2025-10-07 08:16:26.747,0.1106,0.0237,0.8682,2.5191,-0.1603,-2.5649,39.17,0,,False,False,1.0,0.876,3.599
1759821386.918,2025-10-07 08:16:26.917,0.1138,0.0205,0.8706,2.4656,-0.1069,-2.7405,39.35,0,,False,False,1.0,0.878,3.688
1759821387.09,2025-10-07 08:16:27.089,0.1096,0.0225,0.874,2.5573,-0.1527,-2.626,39.35,0,,False,False,1.0,0.881,3.669
1759821387.258,2025-10-07 08:16:27.258,0.1116,0.0195,0.8667,2.4733,-0.3359,-2.8855,39.31,0,,False,False,1.0,0.874,3.815
1759821387.41,2025-10-07 08:16:27.409,0.1101,0.0239,0.876,2.4962,-0.2366,-2.9008,39.12,0,,False,False,1.0,0.883,3.834
1759821387.569,2025-10-07 08:16:27.568,0.1121,0.0181,0.8792,2.5725,-0.5725,-2.5725,39.12,0,,False,False,1.0,0.887,3.683
1759821387.705,2025-10-07 08:16:27.704,0.1155,0.0203,0.8699,2.6565,-0.1832,-2.6107,39.35,0,,False,False,1.0,0.878,3.729
1759821387.856,2025-10-07 08:16:27.856,0.1135,0.0193,0.873,2.5878,-0.4351,-2.6794,39.35,0,,False,False,1.0,0.881,3.75
1759821388.007,2025-10-07 08:16:28.007,0.1118,0.0166,0.8855,2.3588,-0.229,-2.6183,39.4,0,,False,False,1.0,0.893,3.532
1759821388.171,2025-10-07 08:16:28.171,0.1143,0.0195,0.8774,2.6412,-0.6641,-2.4656,39.17,0,,False,False,1.0,0.885,3.674
1759821388.307,2025-10-07 08:16:28.306,0.1118,0.0249,0.8721,2.2824,0.0382,-2.5802,39.21,0,,False,False,1.0,0.88,3.445
1759821388.458,2025-10-07 08:16:28.458,0.1165,0.0171,0.8721,2.5191,-0.1908,-2.916,39.17,0,,False,False,1.0,0.88,3.858
1759821388.609,2025-10-07 08:16:28.609,0.1165,0.0266,0.9092,1.6718,0.6794,-2.5725,39.21,0,,False,False,0.97,0.917,3.142
1759821388.797,2025-10-07 08:16:28.797,0.1145,0.0227,0.8726,2.7023,-0.2748,-2.6641,39.21,0,,False,False,0.95,0.88,3.805
1759821388.94,2025-10-07 08:16:28.940,0.1121,0.0195,0.8699,2.3053,-0.0916,-2.8244,39.21,0,,False,False,1.0,0.877,3.647
1759821389.091,2025-10-07 08:16:29.091,0.1099,0.0242,0.856,2.4656,-0.229,-2.7252,39.12,0,,False,False,1.0,0.863,3.682
1759821389.25,2025-10-07 08:16:29.250,0.113,0.019,0.8613,2.4962,-0.3511,-2.4656,39.49,0,,False,False,1.0,0.869,3.526
1759821389.393,2025-10-07 08:16:29.393,0.1108,0.0205,0.8474,2.4504,-0.2366,-2.7099,39.4,0,,False,False,1.0,0.855,3.661
1759821389.59,2025-10-07 08:16:29.590,0.1133,0.0156,0.8694,2.458,-0.2595,-2.4198,39.49,0,,False,False,1.0,0.877,3.459
1759821389.754,2025-10-07 08:16:29.753,0.1118,0.0229,0.8711,2.687,-0.2824,-2.8015,39.31,0,,False,False,1.0,0.879,3.892
1759821389.916,2025-10-07 08:16:29.916,0.1123,0.0161,0.8784,2.626,-0.2901,-2.3664,39.35,0,,False,False,1.0,0.886,3.547
1759821390.102,2025-10-07 08:16:30.101,0.1111,0.0205,0.8745,2.4885,-0.2595,-2.6336,39.21,0,,False,False,1.0,0.882,3.633
1759821390.288,2025-10-07 08:16:30.287,0.1143,0.0198,0.873,2.4351,-0.3664,-2.6489,39.4,0,,False,False,1.0,0.881,3.617
1759821390.506,2025-10-07 08:16:30.505,0.1113,0.0168,0.8647,2.5115,-0.2595,-2.5573,39.17,0,,False,False,1.0,0.872,3.594
1759821390.714,2025-10-07 08:16:30.713,0.1145,0.0195,0.8718,2.5649,-0.1145,-2.7481,39.4,0,,False,False,1.0,0.88,3.761
1759821390.942,2025-10-07 08:16:30.942,0.114,0.0193,0.8718,2.5802,-0.1985,-2.5344,39.21,0,,False,False,1.0,0.879,3.622
1759821391.126,2025-10-07 08:16:31.126,0.1106,0.0205,0.8752,2.626,-0.4046,-2.7328,39.21,0,,False,False,1.0,0.882,3.812
1759821391.306,2025-10-07 08:16:31.306,0.1145,0.0205,0.8713,2.4427,-0.0382,-2.7557,38.98,0,,False,False,1.0,0.879,3.683
1759821391.534,2025-10-07 08:16:31.534,0.1099,0.019,0.8757,2.5344,-0.313,-2.542,39.31,0,,False,False,1.0,0.883,3.603
1759821391.719,2025-10-07 08:16:31.718,0.1138,0.019,0.875,2.458,-0.0076,-2.5115,39.31,0,,False,False,1.0,0.883,3.514
1759821391.912,2025-10-07 08:16:31.912,0.1145,0.0232,0.8713,2.374,-0.0916,-2.8244,39.31,0,,False,False,1.0,0.879,3.691
1759821392.153,2025-10-07 08:16:32.153,0.1121,0.02,0.8708,2.3511,-0.2214,-2.6794,39.4,0,,False,False,1.0,0.878,3.572
1759821392.323,2025-10-07 08:16:32.323,0.1108,0.021,0.8691,2.6794,-0.3282,-2.6412,39.35,0,,False,False,1.0,0.876,3.777
1759821392.546,2025-10-07 08:16:32.545,0.1152,0.019,0.8733,2.4427,-0.3588,-2.771,39.17,0,,False,False,1.0,0.881,3.711
1759821392.756,2025-10-07 08:16:32.756,0.1155,0.0234,0.8701,2.5878,-0.2901,-2.6641,39.31,0,,False,False,1.0,0.878,3.725
1759821393.064,2025-10-07 08:16:33.064,0.115,0.022,0.8667,2.3511,-0.3282,-2.6718,39.12,0,,False,False,0.99,0.875,3.574
1759821393.347,2025-10-07 08:16:33.346,0.113,0.0203,0.8691,2.4427,-0.2366,-2.5954,39.12,0,,False,False,1.0,0.877,3.572
1759821393.514,2025-10-07 08:16:33.513,0.115,0.02,0.8723,2.4962,-0.0916,-2.8168,39.31,0,,False,False,1.0,0.88,3.765
1759821393.68,2025-10-07 08:16:33.680,0.1145,0.0193,0.8835,2.4962,-0.542,-2.5725,39.31,0,,False,False,1.0,0.891,3.625
1759821393.907,2025-10-07 08:16:33.907,0.1096,0.0203,0.8635,2.5649,0.1069,-2.5725,39.12,0,,False,False,1.0,0.871,3.634
1759821394.103,2025-10-07 08:16:34.102,0.113,0.019,0.8726,2.5344,-0.1374,-2.8397,39.12,0,,False,False,1.0,0.88,3.809
1759821394.344,2025-10-07 08:16:34.343,0.1143,0.0198,0.8711,2.5344,-0.229,-2.3817,39.17,0,,False,False,1.0,0.879,3.485
1759821394.582,2025-10-07 08:16:34.581,0.1096,0.021,0.8735,2.458,-0.1298,-2.6336,39.21,0,,False,False,1.0,0.881,3.605
1759821394.832,2025-10-07 08:16:34.832,0.1152,0.0227,0.8757,2.313,-0.2137,-2.8015,39.35,0,,False,False,1.0,0.884,3.639
1759821395.002,2025-10-07 08:16:35.001,0.1086,0.0188,0.8782,2.4427,-0.1603,-2.855,39.31,0,,False,False,1.0,0.885,3.761
1759821395.149,2025-10-07 08:16:35.148,0.1184,0.0242,0.8674,2.4962,-0.4809,-2.6718,39.12,0,,False,False,1.0,0.876,3.688
1759821395.353,2025-10-07 08:16:35.353,0.1143,0.0186,0.8826,2.6489,-0.3206,-2.5267,39.35,0,,False,False,1.0,0.89,3.675
1759821395.556,2025-10-07 08:16:35.555,0.1123,0.0188,0.8684,2.771,-0.3511,-2.8321,39.35,0,,False,False,1.0,0.876,3.978
1759821395.739,2025-10-07 08:16:35.738,0.1157,0.0203,0.864,2.6107,-0.1527,-2.7405,39.31,0,,False,False,1.0,0.872,3.788
1759821395.937,2025-10-07 08:16:35.937,0.1125,0.0242,0.8723,2.4046,-0.145,-2.8702,39.35,0,,False,False,1.0,0.88,3.747
1759821396.151,2025-10-07 08:16:36.150,0.1133,0.019,0.873,2.3511,-0.0916,-2.7023,39.02,0,,False,False,1.0,0.881,3.583
1759821396.309,2025-10-07 08:16:36.308,0.1157,0.0222,0.8733,2.4198,-0.2672,-2.7481,39.35,0,,False,False,1.0,0.881,3.671
1759821396.466,2025-10-07 08:16:36.466,0.1116,0.0156,0.8687,2.4885,-0.2748,-2.6336,39.35,0,,False,False,1.0,0.876,3.634
1759821396.646,2025-10-07 08:16:36.645,0.1121,0.0215,0.8657,2.4427,-0.0076,-2.5878,39.12,0,,False,False,1.0,0.873,3.559
1759821396.801,2025-10-07 08:16:36.800,0.1138,0.0232,0.8682,2.5191,-0.2824,-2.6565,39.35,0,,False,False,1.0,0.876,3.672
1759821396.964,2025-10-07 08:16:36.963,0.1108,0.0215,0.8774,2.5038,-0.2977,-2.771,39.21,0,,False,False,1.0,0.885,3.746
1759821397.101,2025-10-07 08:16:37.101,0.1123,0.0237,0.8728,2.7405,-0.0916,-2.7863,39.02,0,,False,False,1.0,0.88,3.909
1759821397.262,2025-10-07 08:16:37.261,0.1152,0.0222,0.8752,2.4275,-0.2061,-2.4809,39.54,0,,False,False,1.0,0.883,3.477
1759821397.418,2025-10-07 08:16:37.417,0.1128,0.0217,0.8774,2.6794,-0.2748,-2.6489,39.21,0,,False,False,1.0,0.885,3.778
1759821397.569,2025-10-07 08:16:37.569,0.1089,0.0225,0.8696,2.626,-0.0992,-2.8092,39.17,0,,False,False,1.0,0.877,3.847
1759821397.724,2025-10-07 08:16:37.724,0.1143,0.0251,0.8728,2.3435,-0.3511,-2.4046,39.4,0,,False,False,1.0,0.881,3.376
1759821397.884,2025-10-07 08:16:37.884,0.1169,0.0154,0.8682,2.458,-0.4122,-2.7786,39.4,0,,False,False,1.0,0.876,3.733
1759821398.044,2025-10-07 08:16:38.044,0.114,0.0171,0.8765,2.4809,-0.1527,-2.8626,39.17,0,,False,False,1.0,0.884,3.791
1759821398.2,2025-10-07 08:16:38.199,0.1069,0.0208,0.8667,2.7863,-0.4656,-2.6565,39.21,0,,False,False,1.0,0.874,3.878
1759821398.376,2025-10-07 08:16:38.376,0.1155,0.0229,0.875,2.145,-0.0763,-2.6565,39.4,0,,False,False,1.0,0.883,3.415
1759821398.537,2025-10-07 08:16:38.536,0.1089,0.0161,0.8804,2.3206,-0.1527,-2.7557,39.12,0,,False,False,1.0,0.887,3.606
1759821398.706,2025-10-07 08:16:38.706,0.1118,0.0234,0.8735,2.5649,-0.2977,-2.6641,39.02,0,,False,False,1.0,0.881,3.71
1759821398.86,2025-10-07 08:16:38.860,0.1143,0.0212,0.8696,2.7252,-0.1603,-2.7557,39.31,0,,False,False,1.0,0.877,3.879
1759821399.022,2025-10-07 08:16:39.022,0.1155,0.022,0.8818,2.8244,-0.1832,-2.8321,39.31,0,,False,False,1.0,0.89,4.004
1759821399.183,2025-10-07 08:16:39.183,0.1121,0.0146,0.8672,2.6718,-0.2901,-2.5267,39.21,0,,False,False,0.99,0.875,3.689
1759821399.339,2025-10-07 08:16:39.339,0.114,0.0198,0.8647,2.2366,-0.3053,-2.7099,39.21,0,,False,False,1.0,0.872,3.527
1759821399.499,2025-10-07 08:16:39.498,0.1147,0.0183,0.8716,2.4351,-0.0229,-2.458,38.88,0,,False,False,1.0,0.879,3.46
1759821399.663,2025-10-07 08:16:39.663,0.1128,0.0217,0.8721,2.1985,-0.1603,-2.8092,39.4,0,,False,False,1.0,0.88,3.571
1759821399.821,2025-10-07 08:16:39.821,0.1143,0.0198,0.8672,2.3053,-0.1221,-2.7328,39.31,0,,False,False,1.0,0.875,3.577
1759821399.978,2025-10-07 08:16:39.978,0.1116,0.0208,0.8662,2.5954,-0.1221,-2.687,39.49,0,,False,False,1.0,0.874,3.738
1759821400.134,2025-10-07 08:16:40.134,0.1108,0.0193,0.8667,2.5573,0.0763,-2.8244,39.17,0,,False,False,1.0,0.874,3.811
1759821400.337,2025-10-07 08:16:40.337,0.1125,0.0195,0.8748,2.2595,-0.458,-2.7481,39.4,0,,False,False,1.0,0.882,3.587
1759821400.537,2025-10-07 08:16:40.536,0.1128,0.02,0.8691,2.4885,-0.1145,-2.6565,39.12,0,,False,False,1.0,0.877,3.642
1759821400.722,2025-10-07 08:16:40.722,0.1079,0.0203,0.8694,2.3282,-0.1374,-2.7328,39.21,0,,False,False,1.0,0.876,3.593
1759821400.887,2025-10-07 08:16:40.887,0.1086,0.0188,0.8743,2.6489,-0.3588,-2.5344,39.31,0,,False,False,1.0,0.881,3.684
1759821401.062,2025-10-07 08:16:41.061,0.1143,0.0168,0.8669,2.5954,-0.1832,-2.7328,39.21,0,,False,False,0.99,0.875,3.773
1759821401.257,2025-10-07 08:16:41.256,0.114,0.0159,0.8726,2.6412,-0.4198,-2.5954,39.17,0,,False,False,1.0,0.88,3.727
1759821401.414,2025-10-07 08:16:41.414,0.1133,0.0229,0.8745,2.6641,-0.3969,-2.5344,39.35,0,,False,False,1.0,0.882,3.698
1759821401.57,2025-10-07 08:16:41.569,0.115,0.0227,0.875,2.4504,-0.2061,-2.7252,39.21,0,,False,False,1.0,0.883,3.671
1759821401.728,2025-10-07 08:16:41.728,0.1143,0.0183,0.8672,2.5191,-0.0076,-2.9389,39.12,0,,False,False,1.0,0.875,3.871
1759821401.886,2025-10-07 08:16:41.886,0.1123,0.0193,0.8716,2.4351,-0.2061,-2.7099,39.12,0,,False,False,1.0,0.879,3.649
1759821402.044,2025-10-07 08:16:42.043,0.1152,0.0205,0.8667,2.3359,-0.1756,-2.8321,39.17,0,,False,False,0.99,0.875,3.675
1759821402.205,2025-10-07 08:16:42.204,0.1133,0.0225,0.873,2.4733,-0.2061,-2.7023,39.12,0,,False,False,1.0,0.881,3.669
1759821402.379,2025-10-07 08:16:42.379,0.1128,0.0222,0.8674,2.4275,-0.0458,-2.6412,39.21,0,,False,False,1.0,0.875,3.588
1759821402.528,2025-10-07 08:16:42.527,0.1069,0.0247,0.8687,2.3282,-0.3053,-2.8015,39.54,0,,False,False,1.0,0.876,3.655
1759821402.702,2025-10-07 08:16:42.701,0.1133,0.0225,0.873,2.5344,-0.1603,-2.5649,39.49,0,,False,False,1.0,0.881,3.609
1759821402.884,2025-10-07 08:16:42.883,0.1135,0.0217,0.8745,2.6565,-0.3511,-2.626,39.35,0,,False,False,1.0,0.882,3.752
1759821403.041,2025-10-07 08:16:43.040,0.1143,0.0193,0.8762,2.5954,-0.0992,-2.6489,39.12,0,,False,False,1.0,0.884,3.71
1759821403.194,2025-10-07 08:16:43.194,0.1133,0.0173,0.8704,2.5115,-0.3817,-2.6336,39.21,0,,False,False,1.0,0.878,3.659
1759821403.353,2025-10-07 08:16:43.352,0.1133,0.021,0.8828,2.5496,-0.3664,-2.771,39.21,0,,False,False,1.0,0.89,3.783
1759821403.487,2025-10-07 08:16:43.487,0.1145,0.0173,0.8743,2.3511,-0.2443,-2.687,39.35,0,,False,False,1.0,0.882,3.579
1759821403.646,2025-10-07 08:16:43.646,0.1138,0.0183,0.8748,2.5191,-0.4809,-2.4885,39.17,0,,False,False,1.0,0.882,3.573
1759821403.806,2025-10-07 08:16:43.806,0.113,0.0178,0.8738,2.5802,-0.2748,-2.4351,39.12,0,,False,False,1.0,0.881,3.558
1759821403.962,2025-10-07 08:16:43.961,0.1118,0.0208,0.8721,2.4885,-0.0611,-2.6489,38.88,0,,False,False,1.0,0.879,3.635
1759821404.15,2025-10-07 08:16:44.150,0.1123,0.0247,0.8767,2.7023,-0.1832,-2.6565,39.35,0,,False,False,1.0,0.884,3.794
1759821404.309,2025-10-07 08:16:44.309,0.1145,0.0222,0.8713,2.2748,-0.1374,-2.6947,39.31,0,,False,False,1.0,0.879,3.529
1759821404.444,2025-10-07 08:16:44.444,0.1145,0.0186,0.8608,2.5038,0.2443,-2.7939,39.12,0,,False,False,1.0,0.869,3.76
1759821404.598,2025-10-07 08:16:44.597,0.1108,0.0176,0.8699,2.4962,-0.1374,-2.7328,39.02,0,,False,False,1.0,0.877,3.704
1759821404.75,2025-10-07 08:16:44.750,0.1121,0.0225,0.8743,2.6489,-0.3817,-2.9313,39.21,0,,False,False,1.0,0.882,3.969
1759821404.911,2025-10-07 08:16:44.910,0.1133,0.0215,0.8657,2.4962,-0.1985,-2.6718,39.21,0,,False,False,1.0,0.873,3.662
1759821405.048,2025-10-07 08:16:45.048,0.1021,0.0134,0.8665,2.7939,0.1679,-2.7176,39.31,0,,False,False,1.0,0.873,3.901
1759821405.202,2025-10-07 08:16:45.201,0.113,0.0234,0.8726,2.3511,-0.2977,-2.7099,38.98,0,,False,False,1.0,0.88,3.6
1759821405.353,2025-10-07 08:16:45.352,0.1108,0.0183,0.8738,2.3053,-0.0534,-2.6947,39.12,0,,False,False,1.0,0.881,3.547
1759821405.511,2025-10-07 08:16:45.511,0.1169,0.0166,0.8523,2.4504,-0.4198,-2.7023,39.31,0,,False,False,1.0,0.86,3.672
1759821405.705,2025-10-07 08:16:45.705,0.1116,0.0198,0.8689,2.4885,-0.5038,-2.8168,38.88,0,,False,False,1.0,0.876,3.792
1759821405.88,2025-10-07 08:16:45.880,0.1199,0.0151,0.8618,2.1527,-0.5496,-2.8168,39.21,0,,False,False,1.0,0.87,3.588
1759821406.13,2025-10-07 08:16:46.129,0.1089,0.019,0.8643,3.2977,5.3282,-2.626,39.31,0,,False,False,1.0,0.871,6.794
1759821406.283,2025-10-07 08:16:46.283,0.0962,0.0217,0.8713,3.4809,5.2061,-2.6947,39.35,0,,False,False,1.0,0.877,6.818
1759821406.435,2025-10-07 08:16:46.434,0.0869,0.0217,0.8657,2.8473,2.7863,-2.7634,39.35,0,,False,False,1.0,0.87,4.848
