timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected,fall_predicted,fall_confidence,accel_magnitude,gyro_magnitude
1759750150.176,2025-10-06 12:29:10.176,0.0562,0.0017,0.8728,2.4427,-0.0534,-2.4809,45.75,0,,False,False,0.99,0.875,3.482
1759750150.365,2025-10-06 12:29:10.364,0.0574,-0.0027,0.8718,2.5573,-0.3664,-2.626,45.85,0,,False,False,1.0,0.874,3.684
1759750150.543,2025-10-06 12:29:10.543,0.0527,-0.0044,0.8796,2.374,-0.4275,-2.7328,45.89,0,,False,False,1.0,0.881,3.645
1759750150.699,2025-10-06 12:29:10.698,0.0493,-0.0049,0.8823,2.4885,-0.3206,-2.6718,45.75,0,,False,False,1.0,0.884,3.665
1759750150.855,2025-10-06 12:29:10.855,0.0576,-0.0051,0.8728,2.313,-0.4275,-2.6947,45.61,0,,False,False,1.0,0.875,3.577
1759750151.016,2025-10-06 12:29:11.016,0.0559,0.0017,0.8816,2.4427,-0.313,-2.8321,45.61,0,,False,False,1.0,0.883,3.753
1759750151.193,2025-10-06 12:29:11.192,0.0559,-0.002,0.876,2.6031,-0.1832,-2.8473,45.75,0,,False,False,1.0,0.878,3.862
1759750151.351,2025-10-06 12:29:11.350,0.0549,-0.001,0.8755,2.374,-0.229,-2.626,45.75,0,,False,False,1.0,0.877,3.547
1759750151.506,2025-10-06 12:29:11.506,0.0583,-0.0042,0.8796,2.542,-0.2366,-2.9084,45.57,0,,False,False,1.0,0.882,3.87
1759750151.658,2025-10-06 12:29:11.657,0.0542,0.0005,0.8757,2.3511,-0.5191,-2.5649,45.75,0,,False,False,1.0,0.877,3.518
1759750151.829,2025-10-06 12:29:11.829,0.0537,-0.0007,0.8816,2.4504,0.0992,-2.3969,45.85,0,,False,False,1.0,0.883,3.429
1759750151.985,2025-10-06 12:29:11.984,0.0535,-0.0017,0.8811,2.5878,-0.1603,-2.8092,46.04,0,,False,False,1.0,0.883,3.823
1759750152.17,2025-10-06 12:29:12.169,0.054,-0.0022,0.873,2.3053,-0.1298,-2.6412,45.75,0,,False,False,0.99,0.875,3.508
1759750152.331,2025-10-06 12:29:12.331,0.0527,-0.0024,0.8721,2.5115,-0.1908,-2.6183,45.75,0,,False,False,1.0,0.874,3.633
1759750152.466,2025-10-06 12:29:12.466,0.0525,-0.0061,0.877,2.374,-0.5344,-2.4504,45.85,0,,False,False,1.0,0.879,3.453
1759750152.618,2025-10-06 12:29:12.618,0.0515,-0.0002,0.8762,2.6794,-0.6412,-2.7328,45.75,0,,False,False,1.0,0.878,3.881
1759750152.807,2025-10-06 12:29:12.807,0.0562,-0.0039,0.8833,2.6565,-0.4122,-2.5191,45.71,0,,False,False,1.0,0.885,3.684
1759750153.029,2025-10-06 12:29:13.028,0.0566,-0.0017,0.8745,2.2672,-0.2061,-2.6107,45.61,0,,False,False,1.0,0.876,3.464
