timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected,fall_predicted,fall_confidence,accel_magnitude,gyro_magnitude
1759744731.798,2025-10-06 10:58:51.798,0.2188,0.0039,0.9446,52.0229,-108.9008,-11.6718,45.61,0,,False,False,0.97,0.97,121.252
1759744731.933,2025-10-06 10:58:51.933,0.1863,0.144,0.5242,-52.0992,46.2824,20.4733,45.52,0,,False,False,0.85,0.575,72.633
1759744732.086,2025-10-06 10:58:52.086,0.0435,0.0391,0.6021,31.7481,29.4504,8.5954,45.24,0,,False,False,0.99,0.605,44.149
1759744732.257,2025-10-06 10:58:52.257,0.0579,0.0022,0.9055,1.1221,-3.458,-2.6947,45.52,0,,False,False,0.92,0.907,4.525
1759744732.403,2025-10-06 10:58:52.403,0.0635,0.0161,0.8887,3.2443,0.5191,0.9466,45.52,0,,False,False,1.0,0.891,3.419
1759744732.558,2025-10-06 10:58:52.558,-0.0076,-0.0942,0.8684,4.0687,3.0916,6.5191,45.71,0,,False,False,1.0,0.874,8.283
1759744732.718,2025-10-06 10:58:52.717,0.0603,0.0071,0.8945,2.2366,-0.7481,-2.916,45.61,0,,False,False,1.0,0.897,3.75
1759744732.857,2025-10-06 10:58:52.856,0.0527,0.0046,0.9019,2.4275,0.1527,-2.9237,45.42,0,,False,False,1.0,0.903,3.803
1759744733.325,2025-10-06 10:58:53.324,0.2036,-0.0056,1.0112,0.0,0.0,0.0,45.24,0,,False,False,0.82,1.032,0.0
1759744733.449,2025-10-06 10:58:53.449,0.0696,-0.0947,0.6465,-36.3969,44.1221,17.3588,45.24,0,,False,False,0.95,0.657,59.773
1759744733.575,2025-10-06 10:58:53.575,-2.0,-1.5938,1.6777,-140.1374,250.1298,-3.0458,45.24,0,,False,False,0.68,3.059,286.728
1759744733.701,2025-10-06 10:58:53.700,0.0662,0.0222,0.8335,0.8473,4.6031,-7.0992,45.19,0,,False,False,0.84,0.836,8.503
1759744733.825,2025-10-06 10:58:53.825,0.1062,0.0117,0.9043,4.7939,-7.2901,-3.1679,45.24,0,,False,False,1.0,0.911,9.282
1759744733.95,2025-10-06 10:58:53.950,0.01,-0.0518,0.5776,-92.6641,97.5344,36.1679,45.38,0,,False,False,0.94,0.58,139.312
1759744734.075,2025-10-06 10:58:54.075,0.0444,0.2124,-2.0,78.9924,-50.3588,34.9237,45.38,0,,False,False,0.68,2.012,99.977
1759744734.201,2025-10-06 10:58:54.201,0.0837,0.001,0.8779,1.916,3.5191,0.9084,45.42,0,,False,False,0.81,0.882,4.109
1759744734.329,2025-10-06 10:58:54.328,0.0649,-0.0149,0.8879,0.2595,1.9237,-7.1908,45.05,0,,False,False,1.0,0.89,7.448
1759744734.463,2025-10-06 10:58:54.462,0.0913,0.0005,0.8762,1.9542,0.4809,-15.5115,45.24,0,,False,False,1.0,0.881,15.642
1759744734.595,2025-10-06 10:58:54.595,0.2083,-0.0242,0.5278,9.7481,12.5344,-16.4885,45.42,0,,False,False,0.83,0.568,22.891
1759744734.727,2025-10-06 10:58:54.726,-0.0002,0.0195,0.8792,5.8397,1.8321,28.6641,45.52,0,,False,False,0.89,0.879,29.31
1759744734.86,2025-10-06 10:58:54.859,0.0422,-0.0557,0.5464,-41.6183,73.3053,1.8244,45.24,0,,False,False,0.95,0.551,84.315
1759744734.991,2025-10-06 10:58:54.990,-0.0166,0.2227,0.7695,-54.9313,-27.3435,-53.6183,45.38,0,,False,False,0.91,0.801,81.486
1759744735.123,2025-10-06 10:58:55.123,0.0774,0.0005,0.8481,2.3511,0.6947,-2.6794,45.38,0,,False,False,1.0,0.852,3.632
1759744735.279,2025-10-06 10:58:55.278,0.0605,0.0042,0.8811,1.4122,-2.2672,-2.6718,45.24,0,,False,False,1.0,0.883,3.778
1759744735.405,2025-10-06 10:58:55.404,0.0645,-0.0015,0.8721,2.229,-0.1374,-2.6107,45.61,0,,False,False,0.99,0.874,3.436
1759744735.531,2025-10-06 10:58:55.531,0.3064,-0.3901,0.8557,2.1832,1.2748,-18.9389,45.52,0,,False,False,0.86,0.989,19.107
1759744735.659,2025-10-06 10:58:55.659,0.1265,0.0012,1.0583,34.1832,-106.4198,20.145,45.24,0,,False,False,0.63,1.066,113.576
1759744735.784,2025-10-06 10:58:55.784,-0.0752,-0.0142,0.5852,-12.5725,99.0458,0.687,45.38,0,,False,False,0.85,0.59,99.843
1759744735.909,2025-10-06 10:58:55.908,0.2649,-0.116,-0.8069,105.0076,93.4427,-77.4504,45.42,0,,False,False,0.95,0.857,160.489
1759744736.034,2025-10-06 10:58:56.034,0.0725,-0.0017,0.8342,11.6412,15.4122,-3.5649,45.33,0,,False,False,0.98,0.837,19.641
1759744736.159,2025-10-06 10:58:56.159,0.064,0.001,0.8916,2.1374,-0.2901,-2.7786,45.33,0,,False,False,0.98,0.894,3.518
1759744736.285,2025-10-06 10:58:56.284,0.0635,-0.0037,0.884,2.5725,0.0763,-2.687,45.33,0,,False,False,1.0,0.886,3.721
1759744736.41,2025-10-06 10:58:56.410,0.0623,0.0554,0.8621,3.9695,-0.2748,11.8244,45.42,0,,False,False,1.0,0.866,12.476
1759744736.536,2025-10-06 10:58:56.536,0.0566,-0.0039,0.886,1.4962,-4.0916,-0.4656,45.52,0,,False,False,0.99,0.888,4.381
1759744736.663,2025-10-06 10:58:56.663,0.0615,-0.0103,0.8877,0.5496,-7.5496,-2.542,45.38,0,,False,False,1.0,0.89,7.985
1759744736.79,2025-10-06 10:58:56.789,0.1521,-0.0757,0.8774,6.1908,-27.229,0.084,45.38,0,,False,False,1.0,0.894,27.924
1759744736.915,2025-10-06 10:58:56.915,0.1213,0.0093,0.8994,6.1298,-6.2748,12.3588,45.52,0,,False,False,0.91,0.908,15.155
1759744737.041,2025-10-06 10:58:57.040,0.1772,-0.0068,0.8977,0.8092,-35.9008,0.5878,45.42,0,,False,False,0.98,0.915,35.915
1759744737.166,2025-10-06 10:58:57.165,0.2532,-0.0249,0.8704,3.8397,-2.5267,-0.3588,45.24,0,,False,False,0.99,0.907,4.61
1759744737.291,2025-10-06 10:58:57.290,0.2561,-0.0576,0.8835,-8.8626,5.4046,10.4046,45.38,0,,False,False,0.99,0.922,14.697
1759744737.416,2025-10-06 10:58:57.415,0.1426,-0.0852,0.782,-4.8092,7.8397,4.8702,45.33,0,,False,False,0.97,0.799,10.407
1759744737.542,2025-10-06 10:58:57.541,0.1663,-0.0872,0.8435,-10.1374,5.1603,6.5191,45.38,0,,False,False,1.0,0.864,13.111
1759744737.669,2025-10-06 10:58:57.668,0.1255,-0.0662,0.8325,-24.0,3.9237,11.7099,45.61,0,,False,False,1.0,0.845,26.991
1759744737.793,2025-10-06 10:58:57.793,0.1694,-0.147,0.8979,5.6565,-6.771,-4.4351,45.38,0,,False,False,0.96,0.925,9.875
1759744737.918,2025-10-06 10:58:57.918,0.1531,-0.1233,0.865,7.7939,7.3511,1.2595,45.24,0,,False,False,1.0,0.887,10.787
1759744738.043,2025-10-06 10:58:58.043,0.1516,-0.1218,0.8743,5.0916,-7.1832,-3.9924,45.38,0,,False,False,1.0,0.896,9.668
1759744738.168,2025-10-06 10:58:58.168,0.1384,-0.074,0.8357,10.3053,-7.6489,-4.7252,45.52,0,,False,False,1.0,0.85,13.676
1759744738.293,2025-10-06 10:58:58.292,0.1782,-0.1221,0.8547,2.8702,-6.2061,-3.2595,45.42,0,,False,False,0.99,0.882,7.575
1759744738.417,2025-10-06 10:58:58.417,0.1641,-0.1375,0.8201,7.4198,-4.7176,-0.4351,45.38,0,,False,False,1.0,0.848,8.803
1759744738.544,2025-10-06 10:58:58.544,0.011,-0.2644,0.593,28.4122,20.0763,-12.2214,45.42,0,,False,False,0.99,0.649,36.874
1759744738.672,2025-10-06 10:58:58.671,0.0518,0.0508,1.0317,27.2214,57.9389,-4.916,45.38,0,,False,False,0.72,1.034,64.203
1759744738.797,2025-10-06 10:58:58.796,0.054,-0.0481,0.8521,1.3893,1.6794,-2.3206,45.52,0,,False,False,0.96,0.855,3.184
1759744738.924,2025-10-06 10:58:58.924,0.0657,-0.0281,0.8611,2.3969,0.3206,-2.916,45.52,0,,False,False,1.0,0.864,3.788
1759744739.049,2025-10-06 10:58:59.049,0.063,-0.0239,0.8706,2.9618,0.7176,-2.8626,45.38,0,,False,False,1.0,0.873,4.181
1759744739.173,2025-10-06 10:58:59.173,0.0662,-0.0208,0.877,2.6107,-0.3664,-2.7863,45.52,0,,False,False,1.0,0.88,3.836
1759744739.298,2025-10-06 10:58:59.297,0.0647,-0.0237,0.8755,2.8702,-0.2595,-2.8702,45.42,0,,False,False,1.0,0.878,4.067
1759744739.423,2025-10-06 10:58:59.422,0.0671,-0.0232,0.8689,2.5038,-0.5878,-3.1374,45.38,0,,False,False,1.0,0.872,4.057
1759744739.548,2025-10-06 10:58:59.547,0.0681,-0.0232,0.876,2.1985,-0.0229,-2.9313,45.52,0,,False,False,1.0,0.879,3.664
