timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected
1759743235.414,2025-10-06 10:33:55.414,0.5459,-0.0205,0.6929,-1.2443,8.3664,1.6718,45.33,39.0,,True
1759743235.543,2025-10-06 10:33:55.543,0.5232,-0.001,0.7092,4.3282,24.5725,-5.0305,45.38,39.0,,True
1759743235.673,2025-10-06 10:33:55.673,0.5117,-0.001,0.7351,-8.6565,37.084,-1.5267,45.38,39.0,,True
1759743235.812,2025-10-06 10:33:55.811,0.4873,-0.0718,0.7241,-8.8092,-32.6336,40.7252,45.42,39.0,,True
1759743235.942,2025-10-06 10:33:55.942,0.5352,-0.0435,0.7112,4.1527,5.4046,-0.145,45.71,38.5,,True
1759743236.075,2025-10-06 10:33:56.074,0.5327,-0.0403,0.7476,5.0305,-2.4198,-0.2137,45.24,38.5,,True
1759743236.213,2025-10-06 10:33:56.212,0.5457,-0.0227,0.7087,7.542,-5.1374,-4.8015,45.38,39.0,,True
1759743236.343,2025-10-06 10:33:56.343,0.541,-0.0259,0.6885,6.6336,-0.2748,-6.6183,45.52,39.0,,True
1759743236.475,2025-10-06 10:33:56.475,0.5793,-0.0217,0.7053,8.2824,-16.6641,2.0,45.38,39.0,,True
1759743236.613,2025-10-06 10:33:56.613,0.5781,-0.0051,0.6658,6.4504,-5.3664,-9.2901,45.38,39.0,,True
1759743236.743,2025-10-06 10:33:56.743,0.6306,-0.0115,0.6765,5.8168,-14.145,-1.5573,45.33,39.0,,True
1759743236.875,2025-10-06 10:33:56.875,0.6128,0.0322,0.6506,4.145,1.0611,-10.7176,45.42,103.5,,True
1759743237.014,2025-10-06 10:33:57.013,0.6455,0.0261,0.6355,-1.1603,-48.6412,4.9084,45.52,125.0,,True
1759743237.144,2025-10-06 10:33:57.143,0.719,0.0232,0.6143,-1.1069,38.5802,-10.1679,45.61,125.0,,True
1759743237.276,2025-10-06 10:33:57.276,0.6704,0.0149,0.6221,4.8779,20.4275,-7.7786,45.61,82.5,,True
1759743237.424,2025-10-06 10:33:57.424,0.6169,0.0354,0.6582,11.1679,12.6412,-14.2214,45.38,103.75,,True
1759743237.556,2025-10-06 10:33:57.556,0.6113,0.0437,0.6653,-0.5954,11.9847,1.0916,45.33,125.0,,True
1759743237.694,2025-10-06 10:33:57.693,0.624,0.0479,0.6743,7.0687,-12.0076,1.3511,45.33,125.0,,True
1759743237.824,2025-10-06 10:33:57.824,0.5996,0.0667,0.6519,6.9389,0.084,-6.5649,45.42,125.0,,True
1759743237.956,2025-10-06 10:33:57.955,0.627,0.0525,0.6638,1.1145,-1.0763,-2.7176,45.38,125.0,,True
1759743238.094,2025-10-06 10:33:58.094,0.6931,0.188,0.689,-7.145,-2.7863,-9.6947,45.24,99.75,,True
1759743238.226,2025-10-06 10:33:58.226,1.9999,1.9999,0.9734,-8.0763,-250.1374,-21.7557,45.42,24.0,,True
1759743238.364,2025-10-06 10:33:58.364,0.5046,-0.1443,0.6438,18.5954,-12.5878,22.2748,45.52,33.25,,True
1759743238.495,2025-10-06 10:33:58.495,0.6472,0.1685,0.8752,-7.8626,4.8702,-5.0382,45.24,62.0,,True
1759743238.626,2025-10-06 10:33:58.625,0.49,0.082,0.646,-1.374,9.5649,-5.6641,45.52,76.25,,True
1759743238.757,2025-10-06 10:33:58.756,0.5645,0.0,0.7241,4.916,0.0305,-4.687,45.57,78.0,,True
1759743238.888,2025-10-06 10:33:58.888,0.5361,0.0225,0.7139,-4.0458,-2.9771,0.0382,45.71,78.0,,True
1759743239.02,2025-10-06 10:33:59.019,0.542,0.0396,0.7273,-0.3282,-1.1985,-1.6641,45.61,78.0,,True
1759743239.152,2025-10-06 10:33:59.151,0.5354,0.0293,0.7075,3.0382,2.5573,0.5038,45.61,85.25,,True
1759743239.291,2025-10-06 10:33:59.291,0.5417,0.0239,0.7261,4.3206,6.6718,-4.229,45.75,107.0,,True
1759743239.425,2025-10-06 10:33:59.424,0.5337,0.0498,0.719,-1.1985,-3.542,-0.0534,45.61,107.0,,True
1759743239.564,2025-10-06 10:33:59.564,0.533,0.0237,0.7017,2.1908,0.9313,-2.7786,45.61,107.0,,True
1759743239.696,2025-10-06 10:33:59.695,0.5496,0.02,0.7173,0.0076,1.6183,-0.7023,45.38,107.0,,True
1759743239.828,2025-10-06 10:33:59.827,0.5476,0.0183,0.7258,0.5496,-1.8397,-1.2366,45.42,107.0,,True
1759743239.967,2025-10-06 10:33:59.967,0.8994,0.416,0.9656,-5.4962,22.2901,-34.0992,45.61,107.0,,True
1759743240.099,2025-10-06 10:34:00.098,1.1709,0.5125,1.0491,-20.3206,59.6336,31.4809,45.42,107.0,,True
1759743240.231,2025-10-06 10:34:00.230,0.4685,0.0188,0.6877,-2.9924,34.8626,5.3588,45.75,111.5,,True
1759743240.37,2025-10-06 10:34:00.369,-0.229,-1.0315,0.2163,-15.0153,24.1679,18.4122,45.52,125.0,,True
1759743240.501,2025-10-06 10:34:00.501,1.145,-1.2156,1.2078,57.3664,-194.313,-4.6412,45.75,125.0,,True
1759743240.634,2025-10-06 10:34:00.633,1.4736,1.0444,1.1104,85.5573,28.2214,3.9008,45.71,125.0,,True
1759743240.773,2025-10-06 10:34:00.772,-0.6611,0.4004,0.1033,-93.4656,58.6641,-8.4504,45.75,125.0,,True
1759743240.904,2025-10-06 10:34:00.904,0.5596,-0.8081,0.6838,-45.4046,-56.6794,-8.7863,45.71,125.0,,True
1759743241.043,2025-10-06 10:34:01.043,0.5317,0.1128,0.7737,6.9695,14.0305,-2.4809,45.85,212.5,,True
1759743241.175,2025-10-06 10:34:01.174,0.4749,-0.1589,0.7969,20.1527,13.7557,-2.8931,45.61,300.0,,True
1759743241.307,2025-10-06 10:34:01.307,0.4854,-0.0776,0.7209,-3.2595,-6.5038,-6.4733,45.75,300.0,,True
1759743241.447,2025-10-06 10:34:01.446,0.4429,0.2424,0.7305,-13.4427,-2.2214,-3.5954,45.75,167.5,,True
1759743241.578,2025-10-06 10:34:01.577,0.5203,0.1458,0.8186,28.0916,9.374,-0.5649,45.75,116.0,,True
1759743241.71,2025-10-06 10:34:01.709,0.4797,-0.074,0.759,2.1221,-2.6183,-4.1832,45.85,67.25,,True
1759743241.849,2025-10-06 10:34:01.849,0.4634,0.0103,0.7393,8.3664,-2.5191,-9.6718,46.08,89.75,,True
1759743241.981,2025-10-06 10:34:01.981,0.4653,-0.0273,0.7437,5.4809,-0.542,-2.1298,46.08,116.5,,True
1759743242.12,2025-10-06 10:34:02.120,0.5586,0.052,0.7856,1.5802,-7.2366,-0.5802,46.04,166.0,,True
1759743242.252,2025-10-06 10:34:02.251,0.1108,-0.8496,0.4409,-89.5954,148.5496,37.771,45.89,187.0,,True
1759743242.384,2025-10-06 10:34:02.384,0.1599,-0.3945,0.5525,-83.5038,250.1298,18.5191,46.08,171.25,,True
1759743242.524,2025-10-06 10:34:02.524,0.354,0.0134,0.7256,7.9389,17.9924,-0.9695,46.22,171.25,,True
1759743242.656,2025-10-06 10:34:02.655,0.4397,-0.0422,0.7576,-3.313,-0.229,-6.5496,46.04,162.0,,True
1759743242.788,2025-10-06 10:34:02.787,0.4775,-0.054,0.7837,3.6641,-6.313,-6.5878,45.85,154.5,,True
1759743242.928,2025-10-06 10:34:02.927,0.4729,-0.051,0.7761,3.1145,-1.1756,-2.9313,46.27,120.25,,True
1759743243.059,2025-10-06 10:34:03.059,0.4409,-0.0476,0.749,2.9389,5.7481,-6.7328,46.27,170.5,,True
1759743243.192,2025-10-06 10:34:03.191,0.4255,-0.0605,0.7268,2.5344,-1.9771,-1.8168,46.22,193.75,,True
1759743243.331,2025-10-06 10:34:03.330,0.4917,-0.0261,0.7783,4.1985,-2.374,-3.8015,46.22,171.25,,True
1759743243.465,2025-10-06 10:34:03.464,0.4648,-0.0588,0.7551,3.2443,0.7023,-5.6947,46.27,187.0,,True
1759743243.604,2025-10-06 10:34:03.603,0.4858,-0.0305,0.7632,4.8702,-1.2137,-2.6718,46.04,187.0,,True
1759743243.736,2025-10-06 10:34:03.735,0.4646,-0.0066,0.7556,4.0763,0.3282,-3.5802,46.37,214.0,,True
1759743243.868,2025-10-06 10:34:03.868,0.4834,-0.0295,0.7781,1.3664,-1.7328,-3.084,46.41,193.75,,True
1759743244.007,2025-10-06 10:34:04.007,0.4749,-0.0361,0.7485,2.8779,0.2443,-3.5267,46.46,187.0,,True
1759743244.139,2025-10-06 10:34:04.138,0.4744,-0.0178,0.7605,1.2672,1.7939,-2.4427,46.37,193.75,,True
1759743244.271,2025-10-06 10:34:04.271,0.469,-0.0205,0.7554,4.3588,-2.1221,-3.8855,46.27,214.0,,True
1759743244.41,2025-10-06 10:34:04.410,0.5002,-0.0337,0.7869,4.626,-1.6794,-5.4198,46.41,200.5,,True
1759743244.542,2025-10-06 10:34:04.541,0.4646,-0.0276,0.7463,3.916,-1.7634,-4.8473,46.55,207.25,,True
1759743244.673,2025-10-06 10:34:04.672,0.4778,-0.0613,0.7363,-5.3664,-3.8015,1.3359,46.6,202.0,,True
1759743244.804,2025-10-06 10:34:04.803,0.4846,-0.0293,0.7649,8.9466,11.4885,-9.2061,46.37,166.0,,True
1759743244.936,2025-10-06 10:34:04.935,0.48,-0.0186,0.7488,-4.7634,1.2443,1.9771,46.37,187.0,,True
1759743245.068,2025-10-06 10:34:05.068,0.4668,-0.0425,0.7478,0.8321,1.3893,-2.1908,46.22,176.5,,True
1759743245.207,2025-10-06 10:34:05.207,0.4709,-0.0254,0.7449,3.5802,0.1069,-4.4122,46.37,166.0,,True
1759743245.339,2025-10-06 10:34:05.339,0.7009,0.2217,0.929,-25.0153,11.1527,-2.1145,46.22,162.0,,True
1759743245.489,2025-10-06 10:34:05.488,1.6235,0.7363,1.1179,-64.8397,122.5267,0.6718,46.22,154.0,,True
1759743245.621,2025-10-06 10:34:05.621,0.4275,-0.084,0.7666,18.5038,19.7863,1.3893,46.22,176.5,,True
1759743245.76,2025-10-06 10:34:05.760,0.4016,0.0442,0.8125,-12.5802,-8.0,1.2748,46.46,187.0,,True
1759743245.892,2025-10-06 10:34:05.891,0.3618,0.0054,0.7959,-1.0,3.8321,-1.7557,46.41,187.0,,True
1759743246.024,2025-10-06 10:34:06.024,0.3894,-0.0276,0.7883,2.8015,-2.9389,-2.9313,46.27,176.5,,True
1759743246.164,2025-10-06 10:34:06.163,0.3933,-0.0098,0.8037,-2.0076,-1.6794,-1.9466,46.55,166.0,,True
1759743246.295,2025-10-06 10:34:06.295,0.3909,-0.0156,0.8027,2.2137,-0.4427,-4.4962,46.55,158.5,,True
1759743246.427,2025-10-06 10:34:06.426,0.3989,-0.0056,0.7917,-0.7786,-1.4122,-2.0763,46.79,146.5,,True
1759743246.566,2025-10-06 10:34:06.566,0.4014,-0.0278,0.7805,0.7176,2.9237,-2.7252,46.65,132.25,,True
1759743246.698,2025-10-06 10:34:06.697,0.376,-0.0049,0.7729,-2.1221,1.7023,-0.9771,46.65,122.75,,True
1759743246.837,2025-10-06 10:34:06.836,0.3906,-0.0156,0.8101,1.4351,-1.2061,-3.2748,46.65,118.25,,True
1759743246.968,2025-10-06 10:34:06.968,0.4138,-0.0198,0.8381,0.6183,2.1908,-2.084,46.46,103.5,,True
1759743247.101,2025-10-06 10:34:07.100,0.3789,-0.0154,0.7747,2.2519,1.3969,-4.4198,46.55,120.5,,True
1759743247.24,2025-10-06 10:34:07.239,0.3735,-0.0066,0.7527,3.9008,1.6565,-2.3893,46.37,130.5,,True
1759743247.371,2025-10-06 10:34:07.371,0.3035,-0.0435,0.6641,6.4885,-5.3511,-1.8855,46.79,146.5,,True
1759743247.512,2025-10-06 10:34:07.512,0.5449,0.052,0.8806,3.8626,-49.5573,-2.4809,46.6,159.25,,True
1759743247.651,2025-10-06 10:34:07.651,0.6531,-0.052,1.0339,13.6565,-88.6565,-2.6031,46.55,181.75,,True
1759743247.783,2025-10-06 10:34:07.782,0.3318,0.0234,0.656,-9.7557,22.9924,1.1756,46.55,162.0,,True
1759743247.923,2025-10-06 10:34:07.922,0.2461,-0.0674,0.5486,-5.5802,-7.0687,7.0153,46.41,150.0,,True
1759743248.054,2025-10-06 10:34:08.054,0.4309,-0.0332,0.8401,4.9008,-80.0382,-6.3893,46.6,139.5,,True
1759743248.185,2025-10-06 10:34:08.185,0.4329,0.0164,1.1646,23.5496,-165.7557,-8.5802,46.74,154.0,,True
1759743248.317,2025-10-06 10:34:08.316,0.3101,-0.0356,0.689,-3.1603,28.9313,-1.8244,46.46,150.0,,True
1759743248.448,2025-10-06 10:34:08.447,0.3274,-0.0833,0.7461,-3.5496,1.9924,-0.8092,46.65,150.0,,True
1759743248.58,2025-10-06 10:34:08.579,0.2766,-0.0435,0.7915,3.4733,-3.0305,-2.2366,46.79,150.0,,True
1759743248.719,2025-10-06 10:34:08.718,0.3118,-0.0659,0.822,3.9618,-1.626,-5.2672,46.55,150.0,,True
1759743248.85,2025-10-06 10:34:08.850,0.342,-0.0696,0.8425,4.4275,-4.6107,-4.4198,46.65,150.0,,True
1759743248.983,2025-10-06 10:34:08.982,0.3413,-0.083,0.8408,1.5802,-0.626,-2.3664,46.79,150.0,,True
1759743249.122,2025-10-06 10:34:09.122,0.3252,-0.0725,0.8057,1.2595,0.7634,-2.3664,46.6,150.0,,True
1759743249.254,2025-10-06 10:34:09.253,0.3193,-0.0645,0.8247,3.6489,-0.3817,-3.8779,46.79,150.0,,True
1759743249.386,2025-10-06 10:34:09.385,0.3313,-0.0828,0.8379,3.3435,-0.6031,-3.8015,46.65,150.0,,True
1759743249.533,2025-10-06 10:34:09.532,0.3225,-0.0713,0.825,2.8244,-0.0229,-2.7863,46.79,150.0,,True
1759743249.668,2025-10-06 10:34:09.668,0.3269,-0.0569,0.8228,0.6794,-0.4427,-3.8779,46.6,150.0,,True
1759743249.806,2025-10-06 10:34:09.806,0.3252,-0.0701,0.8201,2.8473,-1.313,-2.542,46.93,150.0,,True
1759743249.936,2025-10-06 10:34:09.936,0.3225,-0.0742,0.8201,2.6794,1.8473,-3.3588,46.6,150.0,,True
1759743250.074,2025-10-06 10:34:10.074,0.3269,-0.0601,0.8232,2.1679,-0.8702,-3.3053,46.6,110.5,,True
1759743250.205,2025-10-06 10:34:10.204,0.3274,-0.0588,0.8271,3.3969,1.4427,-3.3817,46.88,68.75,,True
1759743250.337,2025-10-06 10:34:10.336,0.3157,-0.0662,0.8196,0.6565,3.0382,-2.7405,46.79,68.25,,True
1759743250.475,2025-10-06 10:34:10.474,0.3254,-0.0786,0.8293,3.687,0.2748,-4.5573,46.98,60.0,,True
1759743250.605,2025-10-06 10:34:10.605,0.3271,-0.0676,0.8381,1.4427,-1.9542,-2.7099,46.41,60.0,,True
1759743250.737,2025-10-06 10:34:10.737,0.3213,-0.0508,0.823,2.1145,0.1985,-2.3664,46.46,61.25,,True
1759743250.875,2025-10-06 10:34:10.875,0.3193,-0.0757,0.8167,2.8244,-0.6336,-1.7786,46.88,56.25,,True
1759743251.006,2025-10-06 10:34:11.005,0.3276,-0.0593,0.8384,2.6107,-1.771,-3.1679,46.79,44.0,,True
1759743251.138,2025-10-06 10:34:11.137,0.3232,-0.0627,0.8186,1.7634,0.0458,-1.9542,46.79,38.25,,True
1759743251.275,2025-10-06 10:34:11.275,0.3196,-0.0779,0.8179,2.542,0.9695,-3.0076,46.79,41.0,,True
1759743251.406,2025-10-06 10:34:11.405,0.3196,-0.0544,0.8152,4.5573,-2.0763,-3.7252,46.93,46.25,,True
1759743251.546,2025-10-06 10:34:11.546,0.3242,-0.071,0.8181,3.0305,3.5954,-3.9313,46.6,59.0,,True
1759743251.684,2025-10-06 10:34:11.684,0.3347,-0.0508,0.8303,2.5878,1.8626,-2.771,46.79,84.75,,True
1759743251.815,2025-10-06 10:34:11.814,0.3337,-0.0637,0.8386,2.1679,-1.3588,-2.1374,46.6,111.0,,True
1759743251.953,2025-10-06 10:34:11.952,0.3284,-0.063,0.8337,4.7176,-0.7328,-4.2824,46.65,143.75,,True
1759743252.083,2025-10-06 10:34:12.083,0.2913,-0.0596,0.801,4.1832,7.3893,-2.1985,46.6,166.0,,True
1759743252.215,2025-10-06 10:34:12.215,0.3005,-0.0491,0.8245,4.5954,3.8931,-1.458,46.6,172.5,,True
1759743252.354,2025-10-06 10:34:12.353,0.2644,-0.0154,0.8442,11.8473,-0.8168,5.8244,46.79,154.0,,True
1759743252.484,2025-10-06 10:34:12.483,0.0078,-0.0432,-0.0605,-30.3359,9.4198,-90.7099,46.55,151.25,,True
1759743252.616,2025-10-06 10:34:12.616,0.085,-0.05,0.7542,-0.9008,0.5038,0.7863,46.79,151.25,,True
1759743252.754,2025-10-06 10:34:12.753,0.0608,-0.0537,0.876,3.2595,-2.771,-3.4122,46.55,151.25,,True
1759743252.885,2025-10-06 10:34:12.885,0.0586,-0.0437,0.8882,2.4275,1.3893,-2.7863,46.27,257.0,,True
1759743253.015,2025-10-06 10:34:13.014,0.0552,-0.0503,0.8816,2.4198,0.0611,-2.7252,46.46,207.25,,True
1759743253.145,2025-10-06 10:34:13.144,0.0579,-0.0522,0.8711,2.6183,-0.0153,-2.687,46.37,168.5,,True
1759743253.275,2025-10-06 10:34:13.275,0.0527,-0.0576,0.8772,2.5573,0.0076,-2.9466,46.55,102.25,,True
1759743253.406,2025-10-06 10:34:13.405,0.0515,-0.0496,0.8909,2.1221,-1.2443,-2.9008,46.55,88.0,,True
1759743253.535,2025-10-06 10:34:13.535,0.0718,-0.0471,0.835,6.771,1.0,-3.6641,46.79,112.0,,True
1759743253.659,2025-10-06 10:34:13.659,-0.1968,-0.1824,1.6802,27.9008,2.0382,-16.2137,46.55,124.0,,True
1759743253.776,2025-10-06 10:34:13.775,0.1616,0.1685,0.8955,1.9237,-4.1832,6.4962,46.55,124.0,,True
1759743253.892,2025-10-06 10:34:13.891,0.2708,0.0898,0.9109,-5.1298,-102.6794,17.2137,46.37,124.0,,True
1759743254.008,2025-10-06 10:34:14.007,0.1367,-0.0168,0.947,-5.9618,30.2824,7.8015,46.55,124.0,,True
1759743254.124,2025-10-06 10:34:14.123,0.0081,-0.0693,0.8108,-8.5191,11.1908,10.4809,46.46,124.0,,True
1759743254.24,2025-10-06 10:34:14.239,0.0371,-0.0659,0.8521,-0.2214,-10.4046,-0.7939,46.46,124.0,,True
1759743254.355,2025-10-06 10:34:14.355,0.0898,-0.054,0.8313,4.5649,0.7252,2.1298,46.22,124.0,,True
1759743254.471,2025-10-06 10:34:14.471,0.064,-0.0752,0.8384,2.3053,2.9313,0.4504,46.46,124.0,,True
1759743254.587,2025-10-06 10:34:14.587,0.0725,-0.0647,0.8621,5.0458,-1.8702,-2.5649,46.46,124.0,,True
1759743254.703,2025-10-06 10:34:14.703,0.0591,-0.0613,0.8408,6.8321,2.4504,-2.4504,46.41,124.0,,True
1759743254.82,2025-10-06 10:34:14.819,0.0725,-0.0186,0.8596,3.3282,0.4046,-2.6565,46.22,124.0,,True
1759743254.936,2025-10-06 10:34:14.935,0.0774,-0.0559,0.9016,3.5802,2.9313,-6.7634,46.37,124.0,,True
1759743255.052,2025-10-06 10:34:15.051,0.051,-0.0281,0.928,4.6031,6.1298,-8.0,46.13,124.0,,True
1759743255.168,2025-10-06 10:34:15.167,0.0398,-0.0369,0.8721,-1.4504,6.4198,-1.1756,46.46,124.0,,True
1759743255.284,2025-10-06 10:34:15.283,0.0234,-0.0413,0.8247,0.1908,-0.0153,-2.1069,46.27,124.0,,True
1759743255.4,2025-10-06 10:34:15.399,0.0842,-0.1172,0.8843,-7.6107,-10.7328,19.2824,46.27,124.0,,True
1759743255.516,2025-10-06 10:34:15.515,0.0708,-0.0574,0.9299,-5.7023,-10.7405,-4.4122,46.55,124.0,,True
1759743255.632,2025-10-06 10:34:15.631,0.0823,-0.075,0.8455,-4.6336,5.0992,-12.6107,46.41,124.0,,True
1759743255.748,2025-10-06 10:34:15.747,0.0129,-0.0803,0.8296,-0.374,8.2595,-24.3206,46.37,124.0,,True
1759743255.864,2025-10-06 10:34:15.863,0.0913,-0.061,0.9126,-14.0687,-6.3053,-31.1069,46.08,124.0,,True
1759743255.98,2025-10-06 10:34:15.980,0.0488,-0.0947,0.8425,0.6718,12.0458,-13.1145,46.27,124.0,,True
1759743256.096,2025-10-06 10:34:16.096,0.074,-0.1121,0.8481,-1.1298,4.916,-4.3359,46.22,124.0,,True
1759743256.212,2025-10-06 10:34:16.212,0.0068,-0.0261,0.8779,11.458,8.7481,3.0992,46.37,124.0,,True
1759743256.328,2025-10-06 10:34:16.328,0.0569,-0.0767,0.9089,0.3664,-4.0916,7.2977,46.55,124.0,,True
1759743256.444,2025-10-06 10:34:16.444,0.0076,-0.0381,0.8447,0.0458,0.5038,3.0305,46.46,124.0,,True
1759743256.56,2025-10-06 10:34:16.560,0.0562,-0.0874,0.9004,10.458,4.8473,-1.2748,46.04,124.0,,True
1759743256.676,2025-10-06 10:34:16.676,0.0281,-0.0679,0.8647,1.8092,1.229,-1.2366,46.37,124.0,,True
1759743256.792,2025-10-06 10:34:16.792,0.0063,-0.0481,0.8765,-0.7023,-6.8473,-2.3588,46.22,124.0,,True
1759743256.908,2025-10-06 10:34:16.908,0.0422,-0.0559,0.8933,9.2672,4.7481,-11.6718,46.27,124.0,,True
1759743257.024,2025-10-06 10:34:17.024,0.0303,-0.0273,0.9167,1.0992,-4.7099,-12.8626,46.37,124.0,,True
1759743257.14,2025-10-06 10:34:17.140,0.0344,-0.0566,0.9019,1.9389,1.8244,-9.3435,46.22,124.0,,True
1759743257.256,2025-10-06 10:34:17.256,0.0024,-0.0747,0.8584,3.6031,5.8244,-5.4733,46.27,124.0,,True
1759743257.372,2025-10-06 10:34:17.372,0.0549,-0.0522,0.9404,-1.8473,-16.542,7.6718,46.08,124.0,,True
1759743257.488,2025-10-06 10:34:17.488,-0.0078,0.1873,0.8521,-9.2901,-6.7557,-11.8702,46.27,124.0,,True
1759743257.604,2025-10-06 10:34:17.604,0.0291,-0.0945,0.7756,11.5878,-12.687,-2.2748,46.27,124.0,,True
1759743257.72,2025-10-06 10:34:17.720,0.0237,-0.1311,0.9089,-7.4962,-29.916,-4.8626,46.46,124.0,,True
1759743257.837,2025-10-06 10:34:17.836,0.0276,-0.0779,0.8689,8.4504,1.6794,-5.0687,46.41,124.0,,True
1759743257.953,2025-10-06 10:34:17.952,0.0647,-0.1157,0.8689,-5.2824,-18.0076,-3.3435,46.22,124.0,,True
1759743258.069,2025-10-06 10:34:18.068,0.2002,-0.1543,0.8855,2.3053,-24.0,-6.0687,46.27,124.0,,True
1759743258.185,2025-10-06 10:34:18.185,0.1643,-0.0967,0.7573,10.9771,57.5649,-16.2672,46.27,124.0,,True
1759743258.301,2025-10-06 10:34:18.301,0.1152,-0.1958,0.8279,6.8779,-0.1756,-0.2672,46.27,124.0,,True
1759743258.417,2025-10-06 10:34:18.417,0.0801,-0.0698,0.9216,-0.7481,14.3588,9.2672,46.37,124.0,,True
1759743258.533,2025-10-06 10:34:18.533,0.178,-0.0754,0.842,-4.7176,-33.2595,1.5115,46.22,124.0,,True
1759743258.649,2025-10-06 10:34:18.649,0.1987,-0.0671,0.8772,12.6107,0.2137,-5.145,46.37,124.0,,True
1759743258.765,2025-10-06 10:34:18.765,0.0742,-0.1306,0.8342,13.1756,12.6947,-6.1221,46.22,124.0,,True
1759743258.881,2025-10-06 10:34:18.881,0.1804,-0.1733,0.8635,11.9008,-8.3053,-5.2977,46.08,124.0,,True
1759743258.997,2025-10-06 10:34:18.997,0.1912,-0.1248,0.8354,-2.0076,-8.1679,-1.5649,46.08,124.0,,True
