timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected
1759741938.928,2025-10-06 10:12:18.927,0.0664,-0.0083,0.8784,2.4122,-0.1145,-2.7939,45.33,70.5,,True
1759741939.066,2025-10-06 10:12:19.065,0.0667,-0.0085,0.8774,2.3893,-0.0458,-2.8855,44.86,52.0,,True
1759741939.196,2025-10-06 10:12:19.196,0.0698,-0.0081,0.8755,2.4504,0.0,-2.8015,45.24,54.0,,True
1759741939.328,2025-10-06 10:12:19.328,0.0659,-0.011,0.8809,2.4046,0.0382,-2.7252,45.24,47.0,,True
1759741939.467,2025-10-06 10:12:19.466,0.0635,-0.009,0.8833,2.3053,-0.1603,-2.6565,45.57,44.5,,True
1759741939.597,2025-10-06 10:12:19.597,0.0652,-0.0093,0.8757,2.4809,0.0458,-2.5954,45.19,48.5,,True
1759741939.726,2025-10-06 10:12:19.726,0.0688,-0.0117,0.8711,2.1679,-0.1985,-2.7405,45.09,53.75,,True
1759741939.856,2025-10-06 10:12:19.856,0.0642,-0.0154,0.8804,2.4351,-0.084,-2.8092,45.09,71.25,,True
1759741939.987,2025-10-06 10:12:19.986,0.0649,-0.0103,0.8899,2.5038,-0.5115,-2.8168,45.24,78.0,,True
1759741940.117,2025-10-06 10:12:20.116,0.0669,-0.0137,0.8779,2.4504,-0.0153,-2.7786,45.42,76.0,,True
1759741940.247,2025-10-06 10:12:20.247,0.0684,-0.0066,0.8784,2.1985,0.0534,-2.8168,45.19,62.5,,True
1759741940.378,2025-10-06 10:12:20.377,0.0674,-0.0115,0.8777,2.2748,-0.2214,-2.7328,45.09,72.0,,True
1759741940.517,2025-10-06 10:12:20.517,0.0667,-0.0142,0.8828,2.4809,-0.0611,-2.7481,45.19,117.0,,True
1759741940.646,2025-10-06 10:12:20.646,0.0715,-0.0071,0.874,2.4427,-0.5038,-2.7405,45.0,125.0,,True
1759741940.776,2025-10-06 10:12:20.776,0.0674,-0.0127,0.8794,2.5267,-0.5344,-2.5802,45.09,131.25,,True
1759741940.907,2025-10-06 10:12:20.906,0.0676,-0.0188,0.8655,2.4962,-0.3588,-2.7939,45.05,154.0,,True
1759741941.037,2025-10-06 10:12:21.037,0.0662,-0.0095,0.8745,2.4656,-0.3359,-2.7481,45.0,166.0,,True
1759741941.168,2025-10-06 10:12:21.167,0.0662,-0.0134,0.8809,2.4962,-0.1908,-2.458,45.24,166.0,,True
1759741941.306,2025-10-06 10:12:21.305,0.0676,-0.0112,0.8813,2.3969,0.2519,-2.687,45.33,166.0,,True
1759741941.437,2025-10-06 10:12:21.436,0.0662,-0.009,0.8826,2.7099,0.0,-2.8168,45.05,166.0,,True
1759741941.569,2025-10-06 10:12:21.569,0.0664,-0.0125,0.8789,2.5954,-0.1145,-2.6336,45.0,166.0,,True
1759741941.707,2025-10-06 10:12:21.706,0.0684,-0.0117,0.8833,2.542,-0.2137,-2.5878,45.33,154.0,,True
1759741941.837,2025-10-06 10:12:21.837,0.0684,-0.009,0.8787,2.3435,-0.1679,-2.7176,45.24,150.0,,True
1759741941.97,2025-10-06 10:12:21.970,0.0718,-0.0127,0.877,2.3969,-0.1069,-2.5496,45.19,139.5,,True
1759741942.108,2025-10-06 10:12:22.107,0.0691,-0.0098,0.8838,2.4885,-0.4351,-2.5802,45.0,136.0,,True
1759741942.238,2025-10-06 10:12:22.238,0.0647,-0.0105,0.8772,2.3053,-0.1908,-2.8168,45.24,143.0,,True
1759741942.37,2025-10-06 10:12:22.370,0.0659,-0.01,0.8794,2.3359,0.2519,-2.5038,45.38,158.5,,True
1759741942.508,2025-10-06 10:12:22.508,0.0676,-0.0103,0.8765,2.2748,-0.0687,-2.4962,45.09,166.0,,True
1759741942.641,2025-10-06 10:12:22.640,0.0676,-0.0095,0.8843,2.5725,0.0,-2.6412,45.19,143.5,,True
1759741942.773,2025-10-06 10:12:22.772,0.0669,-0.0103,0.8765,2.1221,0.1298,-2.6489,45.24,181.0,,True
1759741942.912,2025-10-06 10:12:22.911,0.0718,-0.0093,0.8889,2.4733,-0.0916,-2.5573,45.33,207.25,,True
1759741943.044,2025-10-06 10:12:23.043,0.0632,-0.0095,0.8721,2.4656,0.5115,-2.6947,45.33,187.0,,True
1759741943.176,2025-10-06 10:12:23.175,0.0667,-0.0107,0.8665,2.5344,-0.374,-2.6947,45.24,175.25,,True
1759741943.315,2025-10-06 10:12:23.315,0.0662,-0.0066,0.8813,2.2901,0.1298,-2.5267,45.0,150.0,,True
1759741943.447,2025-10-06 10:12:23.446,0.0686,-0.0154,0.8772,2.2366,-0.0687,-2.6489,45.09,150.0,,True
1759741943.586,2025-10-06 10:12:23.585,0.0686,-0.0103,0.8738,2.313,-0.1069,-2.5344,45.19,150.0,,True
1759741943.717,2025-10-06 10:12:23.717,0.0667,-0.0107,0.8762,2.3282,-0.313,-2.4733,45.09,158.0,,True
1759741943.85,2025-10-06 10:12:23.849,0.0676,-0.01,0.8716,2.3969,-0.2595,-2.855,45.38,176.5,,True
1759741943.989,2025-10-06 10:12:23.988,0.0701,-0.0103,0.8801,2.542,-0.0611,-2.7252,45.05,187.0,,True
1759741944.12,2025-10-06 10:12:24.120,0.0669,-0.0093,0.8804,2.2595,0.0763,-2.6412,45.09,204.25,,True
1759741944.253,2025-10-06 10:12:24.252,0.0657,-0.0105,0.8799,2.7557,-0.0534,-2.6641,45.38,187.0,,True
1759741944.392,2025-10-06 10:12:24.391,0.0696,-0.0122,0.8784,2.3511,-0.1527,-2.5878,45.24,181.75,,True
1759741944.524,2025-10-06 10:12:24.523,0.0657,-0.0132,0.8779,2.2748,-0.0382,-2.4885,45.05,166.0,,True
1759741944.673,2025-10-06 10:12:24.672,0.0669,-0.0095,0.8757,2.4275,-0.313,-2.6794,45.24,125.75,,True
1759741944.805,2025-10-06 10:12:24.805,0.0681,-0.0129,0.8838,2.3817,-0.0458,-2.6641,45.19,126.75,,True
1759741944.944,2025-10-06 10:12:24.943,0.0681,-0.011,0.8721,2.6489,0.1145,-2.9084,45.24,100.0,,True
1759741945.074,2025-10-06 10:12:25.074,0.0684,-0.0115,0.8821,2.1374,0.0305,-2.4885,45.24,88.0,,True
1759741945.206,2025-10-06 10:12:25.206,0.0681,-0.0144,0.8787,2.4351,-0.1756,-2.6107,45.05,86.75,,True
