timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected
1757666150.358,2025-09-12 09:35:50.358,-0.0469,0.0012,0.8887,2.4504,-0.229,-0.2901,,,,True
1757666150.489,2025-09-12 09:35:50.489,0.0381,0.0576,0.8826,1.855,0.7863,1.7023,,,,True
1757666150.628,2025-09-12 09:35:50.627,-0.0464,-0.0298,0.8845,3.3282,-2.1679,-3.5802,,,,True
1757666150.76,2025-09-12 09:35:50.759,0.0286,0.0178,0.9001,2.4504,0.7481,-0.8855,,,,True
1757666150.898,2025-09-12 09:35:50.897,-0.0181,-0.0244,0.8743,2.8092,-1.8015,-5.626,,,,True
1757666151.028,2025-09-12 09:35:51.028,-0.0103,0.0242,0.8794,2.6183,0.1756,0.2214,,,,True
1757666151.16,2025-09-12 09:35:51.160,0.0005,0.0081,0.8809,2.2977,-0.3969,-2.5267,,,,True
1757666151.298,2025-09-12 09:35:51.298,0.0024,0.0073,0.8884,2.542,0.0076,-2.6718,,,,True
1757666151.429,2025-09-12 09:35:51.428,-0.0046,0.0137,0.8833,2.5267,-0.3435,-2.9466,,,,True
1757666151.558,2025-09-12 09:35:51.558,-0.0369,0.0603,0.8853,2.2595,0.1908,-3.626,,,,True
1757666151.69,2025-09-12 09:35:51.689,-0.0039,0.009,0.8857,2.8244,-0.6031,-2.7481,,,,True
1757666151.82,2025-09-12 09:35:51.819,-0.0024,0.0085,0.8816,2.7023,-0.4885,-2.9313,,,,True
1757666151.951,2025-09-12 09:35:51.950,-0.0012,0.0129,0.8813,2.3282,-0.5802,-2.8015,,,,True
1757666152.08,2025-09-12 09:35:52.079,0.0007,0.011,0.8833,2.6412,-0.313,-2.7786,,,,True
1757666152.21,2025-09-12 09:35:52.209,-0.0051,0.0171,0.8784,2.4809,-0.6031,-3.771,,,,True
1757666152.34,2025-09-12 09:35:52.339,0.0095,0.0034,0.8872,2.374,-0.6794,-4.1374,,,,True
1757666152.471,2025-09-12 09:35:52.470,0.0017,0.0117,0.8821,2.2672,-0.0229,-2.1527,,,,True
1757666152.6,2025-09-12 09:35:52.600,-0.0059,0.0105,0.8809,2.2977,0.1374,-2.4351,,,,True
1757666152.73,2025-09-12 09:35:52.730,-0.0027,0.009,0.8889,2.4275,-0.1527,-2.8321,,,,True
1757666152.86,2025-09-12 09:35:52.860,0.0007,0.0127,0.8811,2.5496,-0.3053,-2.8473,,,,True
1757666152.991,2025-09-12 09:35:52.990,0.0,0.0151,0.8848,2.4427,-0.0305,-2.7176,,,,True
1757666153.121,2025-09-12 09:35:53.120,-0.0078,0.0159,0.8713,2.374,-0.1374,-1.8855,,,,True
1757666153.251,2025-09-12 09:35:53.251,0.001,0.0107,0.8787,2.5725,-0.2977,-2.5344,,,,True
1757666153.381,2025-09-12 09:35:53.381,-0.0012,0.0098,0.8816,2.4198,-0.3588,-2.6183,,,,True
1757666153.513,2025-09-12 09:35:53.512,0.002,0.0151,0.8835,2.6412,-0.229,-2.8015,,,,True
1757666153.643,2025-09-12 09:35:53.642,-0.0012,0.0137,0.8865,2.5038,-0.3053,-2.7863,,,,True
1757666153.774,2025-09-12 09:35:53.773,-0.0017,0.012,0.8804,2.2748,-0.2137,-2.8015,,,,True
1757666153.904,2025-09-12 09:35:53.903,0.0051,-0.0161,0.8855,2.313,-0.1527,-2.7176,,,,True
1757666154.034,2025-09-12 09:35:54.034,-0.0024,0.0085,0.8833,2.6641,-0.5115,-2.8855,,,,True
1757666154.166,2025-09-12 09:35:54.166,0.001,0.0103,0.8862,2.8473,-0.3282,-2.6412,,,,True
1757666154.304,2025-09-12 09:35:54.304,0.0022,0.0112,0.8865,2.5954,0.3435,-5.8244,,,,True
1757666154.435,2025-09-12 09:35:54.435,-0.0063,0.0193,0.885,2.374,0.4046,-5.7786,,,,True
1757666154.573,2025-09-12 09:35:54.573,-0.0217,-0.0088,0.8901,2.7023,-3.3511,2.771,,,,True
1757666154.704,2025-09-12 09:35:54.704,0.0305,0.0015,0.863,2.5115,1.229,-2.8931,,,,True
1757666154.837,2025-09-12 09:35:54.836,-0.0425,0.0012,0.8682,2.7252,-1.2824,-4.9084,,,,True
1757666154.976,2025-09-12 09:35:54.976,0.041,0.0269,0.8958,2.2366,1.458,-0.7023,,,,True
1757666155.108,2025-09-12 09:35:55.108,-0.0579,-0.0227,0.8928,3.1145,-3.1832,-3.7863,,,,True
1757666155.24,2025-09-12 09:35:55.240,0.0239,0.0923,0.8994,2.7176,3.3588,-1.7405,,,,True
1757666155.38,2025-09-12 09:35:55.379,-0.1008,-0.0542,0.8716,3.084,-2.7939,4.3664,,,,True
1757666155.512,2025-09-12 09:35:55.511,0.0337,0.0872,0.8916,2.0076,2.2214,-18.6794,,,,True
1757666155.644,2025-09-12 09:35:55.643,0.0974,-0.0215,0.8682,3.6641,-0.5573,19.7252,,,,True
1757666155.794,2025-09-12 09:35:55.793,-0.1008,-0.0054,0.8862,2.1298,-0.9313,-13.855,,,,True
1757666155.933,2025-09-12 09:35:55.932,0.0571,0.0168,0.8843,1.5496,1.4275,1.0916,,,,True
1757666156.065,2025-09-12 09:35:56.064,0.0007,0.01,0.886,2.6183,-0.687,-2.771,,,,True
1757666156.197,2025-09-12 09:35:56.197,-0.0042,0.009,0.8867,2.1832,2.2137,-2.5115,,,,True
1757666156.337,2025-09-12 09:35:56.336,-0.0002,0.0088,0.8882,2.5267,-0.6794,-2.6794,,,,True
1757666156.469,2025-09-12 09:35:56.468,-0.0049,0.0144,0.8789,2.1374,1.084,-0.6947,,,,True
1757666156.6,2025-09-12 09:35:56.600,-0.0024,0.0059,0.8826,3.0687,-2.4351,-2.7634,,,,True
1757666156.732,2025-09-12 09:35:56.731,0.0234,0.0178,0.8826,2.5115,2.7099,-2.4427,,,,True
1757666156.863,2025-09-12 09:35:56.863,-0.022,0.0093,0.8835,2.458,-1.6794,-4.1756,,,,True
1757666156.995,2025-09-12 09:35:56.995,0.0125,0.0422,0.8867,2.1145,-1.1527,-15.3664,,,,True
1757666157.134,2025-09-12 09:35:57.134,0.0186,0.0059,0.8787,2.5954,0.1756,3.1908,,,,True
1757666157.266,2025-09-12 09:35:57.266,-0.0574,-0.0129,0.8811,1.8321,0.1832,-12.3435,,,,True
1757666157.399,2025-09-12 09:35:57.398,0.0637,0.0334,0.8835,2.5878,0.9008,6.8092,,,,True
1757666157.538,2025-09-12 09:35:57.538,-0.0286,-0.0193,0.8862,2.6031,-1.6031,-11.8473,,,,True
1757666157.67,2025-09-12 09:35:57.670,0.0366,0.0369,0.8877,2.2061,2.2366,1.1527,,,,True
1757666157.82,2025-09-12 09:35:57.819,0.0112,-0.0132,0.887,2.8244,-1.4046,1.771,,,,True
1757666157.952,2025-09-12 09:35:57.951,-0.0088,0.0203,0.8813,2.3893,0.9389,-2.1603,,,,True
1757666158.091,2025-09-12 09:35:58.091,-0.0125,-0.0347,0.8882,2.6031,-0.9313,4.6031,,,,True
1757666158.223,2025-09-12 09:35:58.222,-0.011,0.0293,0.874,2.5725,0.3511,-1.687,,,,True
1757666158.353,2025-09-12 09:35:58.353,-0.0493,-0.0225,0.8906,2.0992,0.8626,-0.9466,,,,True
1757666158.485,2025-09-12 09:35:58.484,-0.0039,0.0405,0.876,2.2901,0.687,-3.8092,,,,True
1757666158.616,2025-09-12 09:35:58.616,0.0159,0.0164,0.8604,2.4809,0.1069,0.0,,,,True
1757666158.748,2025-09-12 09:35:58.747,0.0574,0.0525,0.875,2.4351,0.7328,6.7481,,,,True
1757666158.879,2025-09-12 09:35:58.879,-0.0139,0.0081,0.8853,2.2901,-0.1908,-2.9313,,,,True
1757666159.011,2025-09-12 09:35:59.010,-0.0173,0.0044,0.9172,-3.0305,1.0382,-1.3359,,,,True
1757666159.142,2025-09-12 09:35:59.142,-0.0203,-0.0042,0.8828,1.9389,-3.8015,-1.6107,,,,True
1757666159.274,2025-09-12 09:35:59.274,-0.0015,-0.0088,0.874,2.4962,-1.5267,1.5115,,,,True
1757666159.414,2025-09-12 09:35:59.414,-0.012,-0.0115,0.877,-1.1603,-2.1679,-1.4351,,,,True
1757666159.546,2025-09-12 09:35:59.545,-0.0125,-0.0286,0.8789,5.9542,-0.458,-1.7176,,,,True
1757666159.678,2025-09-12 09:35:59.678,-0.0442,-0.0078,0.8579,5.5344,-9.0153,-2.916,,,,True
1757666159.827,2025-09-12 09:35:59.827,0.0007,-0.0017,0.877,2.4809,0.0992,-3.229,,,,True
1757666159.96,2025-09-12 09:35:59.959,0.0007,0.0076,0.8845,2.4656,-0.7252,-2.771,,,,True
1757666160.1,2025-09-12 09:36:00.099,0.0042,0.0083,0.8855,2.3359,-0.2901,-2.5649,,,,True
1757666160.231,2025-09-12 09:36:00.231,0.0068,0.0103,0.8813,2.458,-0.5191,-2.6031,,,,True
1757666160.371,2025-09-12 09:36:00.371,-0.0034,0.0117,0.8818,2.4656,-0.855,-4.5344,,,,True
1757666160.503,2025-09-12 09:36:00.502,0.0022,0.0085,0.8865,2.6489,-0.8092,-2.8092,,,,True
1757666160.635,2025-09-12 09:36:00.635,0.0134,0.0066,0.8813,2.5267,-0.1527,-2.8015,,,,True
1757666160.774,2025-09-12 09:36:00.774,-0.052,-0.0195,0.8831,2.0458,0.1756,-6.6031,,,,True
1757666160.906,2025-09-12 09:36:00.906,0.0186,0.0093,0.8745,2.8397,-1.3053,-2.5649,,,,True
1757666161.038,2025-09-12 09:36:01.038,0.0166,-0.0198,0.8777,2.4198,0.1145,-0.0763,,,,True
1757666161.178,2025-09-12 09:36:01.177,0.0054,0.0039,0.8855,2.4046,2.2595,1.374,,,,True
1757666161.31,2025-09-12 09:36:01.309,-0.0449,-0.01,0.8838,3.5267,35.5802,3.4122,,,,True
1757666161.449,2025-09-12 09:36:01.449,-0.0227,0.0361,0.8901,7.7328,9.3053,8.374,,,,True
1757666161.583,2025-09-12 09:36:01.582,-0.0571,0.0112,0.8835,11.1221,1.2595,7.8931,,,,True
1757666161.715,2025-09-12 09:36:01.714,-0.1143,0.0483,0.8945,8.6107,15.3282,3.2672,,,,True
1757666161.865,2025-09-12 09:36:01.864,-0.083,0.0593,0.6838,2.4122,1.5496,-1.5649,,,,True
1757666161.997,2025-09-12 09:36:01.996,-0.0044,-0.2385,1.2942,-31.8244,-250.1374,29.9084,,,,True
1757666162.137,2025-09-12 09:36:02.136,-0.0042,0.0076,0.8997,1.458,6.3206,-2.5649,,,,True
1757666162.268,2025-09-12 09:36:02.268,-0.0051,0.009,0.8892,3.5802,-2.6947,-5.6489,,,,True
1757666162.408,2025-09-12 09:36:02.407,-0.012,0.0134,0.8853,2.6565,-1.9771,-5.0382,,,,True
1757666162.54,2025-09-12 09:36:02.539,0.0093,0.0166,0.8857,2.2977,0.3664,-2.4198,,,,True
1757666162.672,2025-09-12 09:36:02.672,-0.0232,0.0146,0.8857,2.5573,-0.8626,4.1603,,,,True
1757666162.812,2025-09-12 09:36:02.811,0.0076,0.0115,0.8853,2.4427,0.2824,-2.6336,,,,True
1757666162.944,2025-09-12 09:36:02.943,0.0173,0.0107,0.8894,3.2214,1.7939,-0.542,,,,True
1757666163.076,2025-09-12 09:36:03.075,0.0095,0.0176,0.8853,9.3817,4.7023,0.8702,,,,True
1757666163.215,2025-09-12 09:36:03.215,-0.1707,0.0098,0.8796,18.2595,18.2519,16.5344,,,,True
1757666163.347,2025-09-12 09:36:03.347,-0.0735,0.0327,0.8674,2.1603,-11.6183,-2.374,,,,True
1757666163.479,2025-09-12 09:36:03.479,-0.0647,0.0237,0.8899,-7.6107,-12.1985,2.2672,,,,True
1757666163.619,2025-09-12 09:36:03.618,-0.0129,0.0042,0.8792,2.2672,1.9618,-5.3359,,,,True
1757666163.751,2025-09-12 09:36:03.750,-0.022,0.0103,0.9133,14.1603,0.1374,-0.7176,,,,True
1757666163.9,2025-09-12 09:36:03.900,0.01,0.04,0.8772,7.5115,-7.9008,-1.3588,,,,True
1757666164.032,2025-09-12 09:36:04.032,-0.0459,0.0769,0.9614,15.2977,-2.8092,-2.374,,,,True
1757666164.172,2025-09-12 09:36:04.171,-0.0522,0.1226,0.7261,32.4504,-5.7328,7.4427,,,,True
1757666164.304,2025-09-12 09:36:04.303,-0.2947,-0.5068,1.9458,-41.916,-238.1756,24.084,,,,True
1757666164.436,2025-09-12 09:36:04.435,-0.0183,0.0078,0.8835,2.7786,4.7786,-0.5344,,,,True
1757666164.575,2025-09-12 09:36:04.575,-0.0139,0.0066,0.884,2.3435,-4.313,-2.6031,,,,True
1757666164.707,2025-09-12 09:36:04.706,-0.0088,0.0085,0.8887,1.9924,-1.2214,-2.5344,,,,True
1757666164.839,2025-09-12 09:36:04.839,-0.002,0.0059,0.8804,2.6336,-0.855,-2.6107,,,,True
1757666164.978,2025-09-12 09:36:04.978,-0.0037,0.0127,0.8794,2.5038,-1.5191,-6.5191,,,,True
1757666165.111,2025-09-12 09:36:05.111,0.0237,0.0488,0.8855,2.3664,-1.2061,-3.3206,,,,True
1757666165.25,2025-09-12 09:36:05.250,-0.0256,-0.021,0.8855,2.1985,-0.9237,-2.6489,,,,True
1757666165.382,2025-09-12 09:36:05.381,-0.0037,0.0291,0.8914,2.6336,-0.771,-10.374,,,,True
1757666165.514,2025-09-12 09:36:05.513,0.0044,0.0144,0.8862,2.3588,-0.7481,-2.7634,,,,True
1757666165.653,2025-09-12 09:36:05.653,-0.0073,0.0037,0.8882,2.229,0.855,-1.4351,,,,True
1757666165.785,2025-09-12 09:36:05.784,-0.019,0.0093,0.8794,1.8092,1.9389,-1.1603,,,,True
1757666165.926,2025-09-12 09:36:05.925,-0.0161,-0.0005,0.9048,-6.7023,21.229,-0.5038,,,,True
1757666166.065,2025-09-12 09:36:06.064,-0.071,-0.0173,0.9011,3.0534,21.7786,1.0458,,,,True
1757666166.197,2025-09-12 09:36:06.196,-0.1084,-0.002,0.8987,-1.855,-15.0153,1.1298,,,,True
1757666166.336,2025-09-12 09:36:06.336,-0.1392,-0.0291,0.8027,17.3817,34.8244,0.0458,,,,True
1757666166.468,2025-09-12 09:36:06.468,-0.1328,-0.0049,0.8811,-1.626,2.5496,-3.771,,,,True
1757666166.608,2025-09-12 09:36:06.607,-0.0933,-0.0137,0.8708,8.3969,-6.8702,0.4122,,,,True
1757666166.74,2025-09-12 09:36:06.739,-0.063,-0.0098,0.886,5.3206,-17.1908,-2.1908,,,,True
1757666166.872,2025-09-12 09:36:06.871,-0.0444,-0.012,0.8762,3.1298,12.7252,-4.7252,,,,True
1757666167.011,2025-09-12 09:36:07.011,-0.0491,-0.0188,0.894,0.2214,0.3969,-0.1603,,,,True
1757666167.143,2025-09-12 09:36:07.143,-0.0737,-0.0334,0.9172,-9.9847,-6.4351,4.8931,,,,True
1757666167.275,2025-09-12 09:36:07.275,-0.0608,-0.0369,0.8535,7.9847,6.5649,-1.7939,,,,True
1757666167.415,2025-09-12 09:36:07.414,-0.0559,-0.0452,0.8772,5.8779,9.6489,0.7557,,,,True
1757666167.547,2025-09-12 09:36:07.546,-0.1035,-0.0405,0.8889,5.0611,-1.6183,0.8702,,,,True
1757666167.671,2025-09-12 09:36:07.670,-0.0725,-0.0229,0.8691,2.8855,2.313,2.9466,,,,True
1757666167.803,2025-09-12 09:36:07.802,-0.0925,-0.0393,0.8882,1.3893,-0.6794,-2.4122,,,,True
1757666167.935,2025-09-12 09:36:07.935,-0.1052,-0.0476,0.876,1.084,-0.3282,-2.5878,,,,True
1757666168.067,2025-09-12 09:36:08.066,-0.1223,-0.0381,0.9058,3.8092,4.4504,-0.7176,,,,True
1757666168.198,2025-09-12 09:36:08.198,-0.1794,-0.0413,0.855,2.6794,4.0458,-4.8244,,,,True
1757666168.329,2025-09-12 09:36:08.329,-0.0908,-0.0417,0.8975,3.2443,1.8855,-3.3282,,,,True
1757666168.461,2025-09-12 09:36:08.461,-0.1279,-0.0457,0.8892,2.7405,4.084,-1.4733,,,,True
1757666168.594,2025-09-12 09:36:08.593,-0.0664,-0.0452,0.8672,5.3053,2.855,-3.6336,,,,True
1757666168.737,2025-09-12 09:36:08.736,-0.1638,-0.1003,0.8967,0.4733,8.7634,-2.1069,,,,True
1757666168.875,2025-09-12 09:36:08.875,-0.1716,-0.082,0.8604,-6.7252,3.1298,-0.8168,,,,True
1757666169.014,2025-09-12 09:36:09.013,-0.0928,-0.061,0.885,-13.2748,-14.7557,3.1298,,,,True
1757666169.144,2025-09-12 09:36:09.144,-0.1389,-0.1084,0.9065,-9.5344,-7.8473,-1.5802,,,,True
1757666169.276,2025-09-12 09:36:09.276,-0.0879,-0.1562,0.8298,-5.0,-16.0153,0.4351,,,,True
1757666169.415,2025-09-12 09:36:09.414,-0.0339,-0.1565,0.8835,8.5038,6.3893,-2.8931,,,,True
1757666169.545,2025-09-12 09:36:09.545,-0.0173,-0.1711,0.8262,-5.2824,-2.2137,-3.1679,,,,True
1757666169.677,2025-09-12 09:36:09.677,-0.0479,-0.1584,0.9023,3.7786,-0.2061,-6.626,,,,True
1757666169.815,2025-09-12 09:36:09.815,0.0239,-0.1323,0.8652,1.8626,6.3664,-1.1221,,,,True
1757666169.949,2025-09-12 09:36:09.948,-0.0532,-0.1641,0.8972,1.0,0.3282,-8.4733,,,,True
1757666170.087,2025-09-12 09:36:10.086,-0.051,-0.1716,0.8796,-3.7405,-4.6336,-3.4733,,,,True
1757666170.217,2025-09-12 09:36:10.217,-0.0293,-0.2017,0.8047,0.7481,1.3435,-4.3359,,,,True
1757666170.349,2025-09-12 09:36:10.349,-0.0454,-0.1956,0.8723,-0.771,2.5344,-1.6031,,,,True
1757666170.487,2025-09-12 09:36:10.487,-0.033,-0.1948,0.8586,6.4275,-1.5954,-2.0229,,,,True
1757666170.618,2025-09-12 09:36:10.617,-0.0381,-0.2124,0.9893,37.8092,-29.5878,2.7328,,,,True
1757666170.75,2025-09-12 09:36:10.749,0.0925,0.2175,0.6951,-27.6183,1.771,-10.1298,,,,True
1757666170.888,2025-09-12 09:36:10.887,-0.0288,-0.2163,0.9868,-35.0534,47.1603,1.7481,,,,True
1757666171.018,2025-09-12 09:36:11.018,-0.0322,-0.2136,0.8896,1.4504,-0.1221,7.1985,,,,True
1757666171.15,2025-09-12 09:36:11.150,-0.0227,-0.2034,0.863,4.145,-1.2061,-9.7405,,,,True
1757666171.288,2025-09-12 09:36:11.288,-0.011,-0.2139,0.8342,8.4046,3.9695,-4.4351,,,,True
1757666171.419,2025-09-12 09:36:11.418,-0.1101,0.3052,1.9999,-62.4122,-99.2443,93.9771,,,,True
1757666171.551,2025-09-12 09:36:11.550,-0.0068,-0.2131,0.874,-6.626,-9.5649,-2.229,,,,True
1757666171.688,2025-09-12 09:36:11.688,0.019,-0.2297,0.8728,1.3664,-10.1374,5.5573,,,,True
1757666171.819,2025-09-12 09:36:11.818,0.0227,-0.2314,0.8401,1.8092,-2.0687,-2.7939,,,,True
1757666171.959,2025-09-12 09:36:11.959,0.0405,-0.2307,0.824,6.8015,2.145,-2.855,,,,True
1757666172.203,2025-09-12 09:36:12.202,-0.0117,-0.2515,0.822,-2.7176,-4.7099,-8.7252,,,,True
1757666172.319,2025-09-12 09:36:12.318,0.0234,-0.2329,0.8552,4.7786,5.3817,-8.313,,,,True
1757666172.435,2025-09-12 09:36:12.434,0.0044,-0.2249,0.8528,1.9389,0.1908,-2.7328,,,,True
1757666172.551,2025-09-12 09:36:12.550,0.0107,-0.238,0.8582,3.5878,3.2061,-3.8473,,,,True
1757666172.667,2025-09-12 09:36:12.666,0.012,-0.2292,0.8423,4.3588,6.9618,-2.3435,,,,True
1757666172.783,2025-09-12 09:36:12.782,-0.082,-0.1621,0.8203,12.8321,5.3053,-8.2595,,,,True
1757666172.899,2025-09-12 09:36:12.898,-0.064,-0.1936,0.7881,22.1756,-1.1679,-3.7634,,,,True
1757666173.015,2025-09-12 09:36:13.014,-0.1008,-0.146,0.9485,24.3053,16.313,-9.0458,,,,True
1757666173.131,2025-09-12 09:36:13.130,-0.0454,-0.0977,0.856,10.9847,3.6031,-4.5878,,,,True
1757666173.247,2025-09-12 09:36:13.246,-0.1379,-0.1045,0.8354,23.3359,-3.687,-13.8092,,,,True
1757666173.363,2025-09-12 09:36:13.362,0.0078,0.0381,0.8596,2.4962,-3.0153,2.8626,,,,True
1757666173.479,2025-09-12 09:36:13.478,-0.0076,0.0396,0.9009,2.2061,-1.1374,0.9542,,,,True
1757666173.595,2025-09-12 09:36:13.594,0.0161,0.0237,0.8777,2.3588,-0.3435,-16.8168,,,,True
1757666173.711,2025-09-12 09:36:13.710,-0.02,-0.0073,0.8774,3.374,-1.7176,-17.1756,,,,True
1757666173.827,2025-09-12 09:36:13.826,0.0076,0.0024,0.8862,2.6947,-1.313,-10.2443,,,,True
1757666173.943,2025-09-12 09:36:13.942,0.0281,0.0076,0.8748,1.6565,1.6718,-18.6031,,,,True
1757666174.059,2025-09-12 09:36:14.058,0.0017,0.0125,0.8794,2.8931,-1.2443,-4.3435,,,,True
1757666174.175,2025-09-12 09:36:14.174,0.0107,0.0122,0.8762,2.229,-0.4733,-8.374,,,,True
1757666174.291,2025-09-12 09:36:14.290,0.0066,-0.0007,0.8809,2.7176,-1.0153,-7.3893,,,,True
1757666174.407,2025-09-12 09:36:14.406,0.01,0.0095,0.8835,2.084,0.0763,-2.5038,,,,True
1757666174.523,2025-09-12 09:36:14.523,0.0117,0.0054,0.8862,2.5802,-0.2748,-2.916,,,,True
1757666174.639,2025-09-12 09:36:14.639,0.0093,0.0066,0.8906,2.542,-0.0305,-2.687,,,,True
1757666174.755,2025-09-12 09:36:14.755,0.0093,0.0078,0.8833,2.0992,-0.2595,-2.8244,,,,True
1757666174.871,2025-09-12 09:36:14.871,0.0076,0.0088,0.8826,2.3893,-0.3511,-2.6718,,,,True
1757666174.987,2025-09-12 09:36:14.987,0.009,0.0088,0.8743,2.2901,-0.0916,-2.687,,,,True
1757666175.103,2025-09-12 09:36:15.103,0.0122,0.0078,0.8779,2.4885,0.1145,-2.9084,,,,True
1757666175.219,2025-09-12 09:36:15.219,0.0317,-0.0039,0.8806,2.1603,1.8168,-20.1908,,,,True
1757666175.336,2025-09-12 09:36:15.335,0.0127,0.0007,0.8743,2.4885,-0.1603,-13.1069,,,,True
1757666175.452,2025-09-12 09:36:15.451,0.0103,0.0105,0.876,2.2443,-0.5191,-3.0229,,,,True
1757666175.568,2025-09-12 09:36:15.567,0.0164,0.0007,0.8872,2.5344,0.3282,-15.7328,,,,True
1757666175.684,2025-09-12 09:36:15.683,0.0039,0.0229,0.8694,2.2595,0.7481,-15.4046,,,,True
1757666175.8,2025-09-12 09:36:15.799,0.0122,0.0125,0.876,2.1756,-0.3435,-5.1985,,,,True
1757666175.916,2025-09-12 09:36:15.915,0.0149,0.0134,0.8862,2.1679,0.7634,-2.6336,,,,True
1757666176.032,2025-09-12 09:36:16.031,0.0059,0.0071,0.8774,2.2137,0.0,-2.8168,,,,True
1757666176.148,2025-09-12 09:36:16.147,0.0042,0.0134,0.8806,2.5038,-0.1145,-2.6794,,,,True
1757666176.264,2025-09-12 09:36:16.263,0.0049,0.0061,0.8865,2.2519,-0.5573,-2.5573,,,,True
1757666176.38,2025-09-12 09:36:16.379,0.0105,0.0093,0.8779,2.5344,-0.0687,-2.8702,,,,True
